,0101,0102,0103,0104,0105,0106,0107,0199,0201,0202,0203,0204,0205,0206,0207,0208,0299,0301,0302,0303,0304,0305,0306,0399,0401,0402,0499,0501,0502,0503,0504,0505,0506,0507,0508,0599,0601,0602,0603,0604,0699,0700
0101,0.000,0.211,0.293,0.766,0.266,0.544,0.294,0.457,0.560,0.352,0.399,0.760,0.801,0.443,0.787,0.357,0.317,0.597,0.623,0.518,0.870,0.713,0.600,0.849,0.760,0.813,1.000,0.421,0.419,0.391,0.629,0.844,0.681,0.728,0.660,0.783,0.696,0.622,0.909,0.750,0.773,1.000
0102,0.211,0.000,0.438,0.709,0.469,0.328,0.509,0.473,0.599,0.284,0.411,0.747,0.286,0.241,0.271,0.187,0.458,0.339,0.338,0.291,0.873,0.785,0.352,0.876,0.709,0.926,1.000,0.464,0.499,0.558,0.686,0.797,0.837,0.732,0.503,0.888,0.742,0.556,0.728,0.791,0.724,0.742
0103,0.293,0.438,0.000,0.397,0.362,0.683,0.394,0.302,0.767,0.450,0.503,0.478,0.448,0.593,0.739,0.557,0.473,0.566,0.662,0.803,0.882,0.406,0.576,1.000,0.897,1.000,1.000,0.750,0.795,0.428,1.000,1.000,1.000,1.000,0.914,1.000,0.784,1.000,0.725,0.825,1.000,0.799
0104,0.766,0.709,0.397,0.000,0.577,0.265,0.455,0.361,0.741,0.613,0.588,0.254,0.348,0.352,0.392,0.674,0.524,0.319,0.362,0.574,0.315,0.331,0.316,0.884,0.247,0.478,0.465,0.904,0.822,0.717,0.820,0.856,1.000,0.795,1.000,1.000,0.662,1.000,0.917,0.782,0.767,0.826
0105,0.266,0.469,0.362,0.577,0.000,0.363,0.149,0.773,0.312,0.474,0.644,0.796,0.703,0.776,0.730,0.429,0.212,0.648,0.942,0.849,0.938,0.908,0.650,1.000,0.348,0.367,1.000,0.918,0.437,0.414,0.412,1.000,1.000,0.381,1.000,1.000,0.592,1.000,1.000,0.432,0.711,1.000
0106,0.544,0.328,0.683,0.265,0.363,0.000,0.299,0.281,0.548,0.523,0.643,0.570,0.295,0.280,0.259,0.312,0.520,0.226,0.270,0.319,0.386,0.455,0.228,0.663,0.230,0.228,0.250,0.734,0.796,0.767,0.784,0.861,0.906,0.830,0.947,0.918,0.752,0.886,0.612,0.542,0.804,0.645
0107,0.294,0.509,0.394,0.455,0.149,0.299,0.000,0.793,0.352,0.505,0.756,0.420,0.737,0.814,0.586,0.462,0.243,0.605,0.617,0.688,0.741,0.729,0.609,0.891,0.276,0.386,0.847,1.000,0.448,0.434,0.429,0.915,0.816,0.410,1.000,0.871,0.756,0.866,0.798,0.458,0.903,0.717
0199,0.457,0.473,0.302,0.361,0.773,0.281,0.793,0.000,1.000,0.845,1.000,0.796,0.871,0.846,0.792,0.472,0.431,0.821,0.789,1.000,0.938,0.816,0.832,0.842,0.928,0.805,1.000,1.000,0.877,0.761,1.000,1.000,1.000,1.000,1.000,0.909,1.000,1.000,1.000,1.000,1.000,0.646
0201,0.560,0.599,0.767,0.741,0.312,0.548,0.352,1.000,0.000,0.377,0.376,0.651,0.462,0.774,0.692,0.427,0.280,0.834,0.857,0.668,0.875,1.000,0.830,1.000,0.490,1.000,1.000,0.714,0.380,0.428,0.405,0.860,0.675,0.367,0.695,0.699,0.516,0.862,0.762,0.231,0.549,0.790
