,0101,0102,0103,0104,0105,0106,0107,0199,0201,0202,0203,0204,0205,0206,0207,0208,0299,0301,0302,0303,0304,0305,0306,0399,0401,0402,0499,0501,0502,0503,0504,0505,0506,0507,0508,0599,0601,0602,0603,0604,0699
0101,0.000,0.217,0.240,0.567,0.411,0.586,0.409,1.000,0.533,0.359,0.375,0.803,0.531,0.494,0.782,0.358,0.426,0.535,0.639,0.477,0.814,0.721,0.562,1.000,0.690,0.737,0.670,0.521,0.405,0.476,0.734,0.646,0.777,0.708,0.633,0.695,0.658,0.729,0.560,0.715,1.000
0102,0.217,0.000,0.431,0.682,0.440,0.380,0.438,0.613,0.527,0.275,0.359,0.518,0.502,0.332,0.491,0.231,0.446,0.395,0.430,0.367,0.542,0.663,0.415,0.775,0.488,0.680,0.696,0.393,0.401,0.585,0.649,0.602,0.674,0.733,0.460,0.721,0.598,0.494,0.588,0.505,0.699
0103,0.240,0.431,0.000,0.274,0.405,0.552,0.502,1.000,0.740,0.331,0.444,0.446,0.348,0.480,0.659,0.433,0.533,0.499,0.528,1.000,0.661,0.481,0.533,1.000,1.000,1.000,1.000,0.640,0.835,0.547,1.000,1.000,1.000,1.000,1.000,1.000,0.792,1.000,0.800,0.798,1.000
0104,0.567,0.682,0.274,0.000,0.470,0.331,0.374,1.000,0.656,0.369,0.461,0.216,0.247,0.359,0.345,0.629,0.562,0.400,0.475,0.646,0.368,0.272,0.407,0.781,0.316,0.527,0.617,0.845,0.786,0.698,0.837,1.000,1.000,1.000,1.000,1.000,0.739,1.000,0.823,0.612,1.000
0105,0.411,0.440,0.405,0.470,0.000,0.276,0.149,0.550,0.339,0.469,0.520,0.556,0.627,1.000,0.509,0.498,0.259,0.661,0.692,1.000,1.000,1.000,0.677,1.000,0.308,0.477,1.000,0.713,0.677,1.000,0.565,0.648,0.747,0.676,0.734,1.000,0.414,0.777,1.000,0.490,1.000
0106,0.586,0.380,0.552,0.331,0.276,0.000,0.216,0.416,0.523,0.476,0.584,0.415,0.393,0.307,0.232,0.384,0.512,0.174,0.263,0.356,0.398,0.367,0.203,0.574,0.239,0.280,0.359,0.558,0.710,0.692,0.663,0.742,0.830,0.767,0.696,0.755,0.536,1.000,0.594,0.566,1.000
0107,0.409,0.438,0.502,0.374,0.149,0.216,0.000,0.428,0.358,0.477,0.595,0.395,0.487,0.788,0.386,0.479,0.285,0.558,0.550,0.472,0.728,0.596,0.584,1.000,0.236,0.462,0.658,0.734,0.477,0.589,0.467,0.670,0.636,0.521,0.672,1.000,0.505,0.796,0.785,0.475,1.000
0199,1.000,0.613,1.000,1.000,0.550,0.416,0.428,0.000,1.000,1.000,1.000,0.577,1.000,1.000,0.406,0.558,0.388,0.682,1.000,1.000,1.000,1.000,0.559,1.000,0.590,1.000,0.425,0.598,1.000,0.473,0.586,1.000,1.000,1.000,0.385,0.452,1.000,1.000,1.000,1.000,0.427
0201,0.533,0.527,0.740,0.656,0.339,0.523,0.358,1.000,0.000,0.432,0.362,0.490,0.348,0.722,0.436,0.461,0.314,0.775,0.842,0.665,0.815,1.000,0.789,1.000,0.454,1.000,1.000,0.663,0.439,0.716,0.393,0.683,0.458,0.314,0.684,0.521,0.442,0.807,0.718,0.216,0.586
0202,0.359,0.275,0.331,0.369,0.469,0.476,0.477,1.000,0.432,0.000,0.205,0.449,0.341,0.276,0.488,0.200,0.334,0.448,0.525,0.646,0.572,0.553,0.491,0.780,0.457,0.686,0.702,0.545,0.593,0.745,0.764,0.833,1.000,1.000,0.715,0.328,0.739,0.759,0.822,0.476,0.705
0203,0.375,0.359,0.444,0.461,0.520,0.584,0.595,1.000,0.362,0.205,0.000,0.392,0.284,0.377,0.597,0.286,0.315,0.533,0.612,1.000,0.561,0.617,0.571,1.000,0.547,0.611,1.000,0.753,0.534,0.800,0.743,1.000,1.000,1.000,0.772,0.308,0.716,1.000,1.000,0.724,0.681
0204,0.803,0.518,0.446,0.216,0.556,0.415,0.395,0.577,0.490,0.449,0.392,0.000,0.232,0.364,0.269,0.615,0.486,0.485,0.566,1.000,0.732,0.448,0.511,1.000,0.398,1.000,0.522,0.813,0.597,0.593,0.804,0.800,1.000,1.000,0.758,1.000,1.000,1.000,1.000,0.787,1.000
0205,0.531,0.502,0.348,0.247,0.627,0.393,0.487,1.000,0.348,0.341,0.284,0.232,0.000,0.238,0.242,0.431,0.387,0.406,0.517,0.524,0.480,0.486,0.410,0.761,0.423,1.000,1.000,1.000,0.636,0.725,0.820,0.816,1.000,1.000,1.000,0.707,0.719,1.000,1.000,0.803,1.000
0206,0.494,0.332,0.480,0.359,1.000,0.307,0.788,1.000,0.722,0.276,0.377,0.364,0.238,0.000,0.200,0.244,0.557,0.265,0.395,0.441,0.299,0.367,0.292,0.739,0.353,0.640,1.000,0.577,0.819,0.702,1.000,1.000,1.000,1.000,1.000,1.000,0.775,0.794,1.000,1.000,1.000
0207,0.782,0.491,0.659,0.345,0.509,0.232,0.386,0.406,0.436,0.488,0.597,0.269,0.242,0.200,0.000,0.415,0.445,0.365,0.586,0.459,0.469,0.513,0.375,1.000,0.263,0.568,0.548,0.714,0.642,0.683,0.565,0.779,0.665,0.676,0.650,1.000,1.000,1.000,0.599,0.765,1.000
0208,0.358,0.231,0.433,0.629,0.498,0.384,0.479,0.558,0.461,0.200,0.286,0.615,0.431,0.244,0.415,0.000,0.439,0.377,0.421,0.353,0.466,0.610,0.370,0.642,0.486,0.627,0.502,0.584,0.560,0.639,0.660,0.655,1.000,1.000,0.540,0.284,0.632,0.784,0.772,0.640,0.646
0299,0.426,0.446,0.533,0.562,0.259,0.512,0.285,0.388,0.314,0.334,0.315,0.486,0.387,0.557,0.445,0.439,0.000,0.775,0.802,0.650,0.577,1.000,0.661,0.619,0.400,1.000,0.620,0.560,0.521,0.579,0.687,0.632,0.733,0.481,0.634,0.505,0.542,1.000,1.000,0.447,0.534
