,0101,0102,0103,0104,0105,0106,0107,0199,0201,0202,0203,0204,0205,0206,0207,0208,0299,0301,0302,0303,0304,0305,0306,0399,0401,0402,0499,0501,0502,0503,0504,0505,0506,0507,0508,0599,0601,0602,0603,0604,0699
0101,0.000,0.102,0.192,0.485,0.355,0.503,0.379,0.614,0.517,0.290,0.336,0.503,0.398,0.353,0.663,0.278,0.345,0.518,0.483,0.520,0.647,0.699,0.512,0.824,0.616,0.785,1.000,0.398,0.374,0.415,0.619,0.693,0.643,0.593,0.605,0.758,0.578,0.702,0.647,0.655,0.661
0102,0.102,0.000,0.480,0.605,0.481,0.294,0.484,0.627,0.630,0.306,0.356,0.564,0.407,0.275,0.357,0.138,0.522,0.318,0.312,0.247,0.651,0.554,0.319,0.666,0.544,0.618,1.000,0.301,0.445,0.597,0.667,0.705,1.000,0.642,0.334,0.723,0.697,0.486,0.645,0.653,0.709
0103,0.192,0.480,0.000,0.285,0.468,0.525,0.609,0.548,0.640,0.359,0.422,0.404,0.323,0.473,0.685,0.436,0.473,0.526,0.489,1.000,0.619,0.368,0.524,1.000,0.817,0.761,1.000,0.757,0.763,0.426,1.000,1.000,1.000,1.000,0.664,1.000,1.000,1.000,0.619,0.791,0.719
0104,0.485,0.605,0.285,0.000,0.435,0.297,0.341,0.753,0.756,0.513,0.463,0.208,0.278,0.320,0.326,0.543,0.497,0.333,0.369,0.551,0.257,0.221,0.333,0.709,0.210,0.495,0.533,0.707,0.687,0.704,0.830,0.820,0.779,1.000,1.000,0.595,0.604,1.000,0.812,0.633,1.000
0105,0.355,0.481,0.468,0.435,0.000,0.282,0.101,0.543,0.337,0.334,0.541,0.556,0.596,0.512,0.556,0.477,0.175,0.525,0.478,0.635,0.620,0.522,0.516,1.000,0.313,0.457,1.000,0.796,0.676,0.681,0.768,1.000,1.000,0.468,1.000,0.607,0.473,1.000,1.000,0.411,1.000
0106,0.503,0.294,0.525,0.297,0.282,0.000,0.186,0.205,0.506,0.442,0.580,0.443,0.291,0.249,0.212,0.284,0.397,0.115,0.146,0.255,0.323,0.358,0.115,0.417,0.212,0.171,0.221,0.426,0.638,0.690,0.696,0.790,1.000,0.733,1.000,0.557,0.577,0.798,0.781,0.512,0.793
0107,0.379,0.484,0.609,0.341,0.101,0.186,0.000,0.570,0.408,0.448,0.724,0.439,0.651,0.577,0.477,0.595,0.232,0.477,0.442,0.591,0.756,0.468,0.471,1.000,0.206,0.377,0.573,0.695,0.563,0.657,0.663,1.000,1.000,0.549,1.000,0.719,0.533,1.000,1.000,0.401,0.704
0199,0.614,0.627,0.548,0.753,0.543,0.205,0.570,0.000,0.710,0.605,0.724,1.000,0.599,0.714,0.582,0.623,0.589,0.628,0.582,0.661,0.756,0.569,0.603,1.000,1.000,1.000,1.000,0.743,0.666,1.000,1.000,0.700,1.000,1.000,1.000,1.000,0.605,0.709,0.690,1.000,0.618
0201,0.517,0.630,0.640,0.756,0.337,0.506,0.408,0.710,0.000,0.421,0.308,0.509,0.405,0.668,0.755,0.711,0.356,0.742,0.734,0.821,1.000,0.710,0.741,1.000,0.475,1.000,1.000,0.820,0.475,0.659,0.498,0.565,0.737,0.386,0.652,0.585,0.477,0.791,0.606,0.105,0.569
