,0101,0102,0103,0104,0105,0106,0107,0199,0201,0202,0203,0204,0205,0206,0207,0208,0299,0301,0302,0303,0304,0305,0306,0399,0401,0402,0499,0501,0502,0503,0504,0505,0506,0507,0508,0599,0601,0602,0603,0604,0699
0101,0.000,0.241,0.351,0.728,0.470,0.556,0.533,0.458,0.502,0.525,0.527,0.765,0.688,0.726,0.751,0.537,0.586,0.668,0.634,0.491,0.726,0.645,0.668,0.749,0.678,0.733,0.956,0.475,0.381,0.555,0.688,0.848,0.833,0.566,0.662,0.659,0.633,0.841,0.880,0.695,0.898
0102,0.241,0.000,0.316,0.673,0.368,0.622,0.470,0.587,0.589,0.311,0.442,0.746,0.641,0.549,0.712,0.344,0.506,0.545,0.547,0.552,0.513,0.627,0.583,0.657,0.659,0.774,0.804,0.554,0.422,0.616,0.608,0.725,0.756,0.667,0.482,0.666,0.755,0.543,0.938,0.752,0.715
0103,0.351,0.316,0.000,0.308,0.346,0.621,0.469,0.415,0.774,0.430,0.546,0.476,0.371,0.663,0.636,0.461,0.527,0.565,0.677,0.798,0.818,0.553,0.602,0.888,0.882,0.782,0.862,0.819,0.681,0.589,0.972,1.000,0.972,0.914,0.921,0.954,0.715,1.000,0.862,0.762,0.811
0104,0.728,0.673,0.308,0.000,0.489,0.401,0.435,0.516,0.736,0.453,0.581,0.273,0.345,0.468,0.408,0.620,0.587,0.431,0.551,0.680,0.609,0.302,0.457,0.655,0.452,0.577,0.575,0.730,0.800,0.757,0.913,0.977,0.978,1.000,0.882,1.000,0.657,1.000,0.874,0.837,0.978
0105,0.470,0.368,0.346,0.489,0.000,0.435,0.371,0.679,0.414,0.653,0.630,0.653,0.526,0.694,0.595,0.688,0.462,0.763,0.887,0.843,0.905,0.780,0.753,0.968,0.566,0.745,0.863,0.917,0.665,0.681,0.704,0.953,0.857,0.501,1.000,0.883,0.482,0.869,1.000,0.607,0.739
0106,0.556,0.622,0.621,0.401,0.435,0.000,0.310,0.485,0.712,0.668,0.726,0.580,0.567,0.366,0.373,0.576,0.648,0.262,0.403,0.513,0.528,0.386,0.296,0.544,0.307,0.368,0.524,0.518,0.696,0.622,0.658,0.831,0.893,0.800,0.696,0.945,0.701,0.940,0.717,0.709,0.907
0107,0.533,0.470,0.469,0.435,0.371,0.310,0.000,0.579,0.583,0.636,0.755,0.550,0.668,0.514,0.456,0.678,0.505,0.620,0.633,0.700,0.834,0.631,0.639,0.869,0.345,0.463,0.616,0.789,0.469,0.675,0.646,0.671,0.687,0.523,0.627,0.775,0.598,0.912,1.000,0.584,0.867
0199,0.458,0.587,0.415,0.516,0.679,0.485,0.579,0.000,0.729,0.690,0.662,0.669,0.693,0.589,0.614,0.623,0.729,0.641,0.701,0.879,0.799,0.769,0.619,0.938,0.678,0.704,0.902,0.766,0.862,0.866,1.000,1.000,0.832,0.785,1.000,0.982,1.000,1.000,1.000,0.744,1.000
0201,0.502,0.589,0.774,0.736,0.414,0.712,0.583,0.729,0.000,0.534,0.467,0.714,0.409,0.743,0.626,0.596,0.406,0.809,0.824,0.644,0.684,0.946,0.922,0.923,0.597,0.844,0.651,0.662,0.426,0.736,0.578,0.872,0.691,0.438,0.638,0.409,0.525,0.803,0.736,0.243,0.541
