,0101,0102,0103,0104,0105,0106,0107,0199,0201,0202,0203,0204,0205,0206,0207,0208,0299,0301,0302,0303,0304,0305,0306,0399,0401,0402,0499,0501,0502,0503,0504,0505,0506,0507,0508,0599,0601,0602,0603,0604,0699
0101,0.000,0.108,0.197,0.501,0.331,0.499,0.361,0.687,0.584,0.297,0.351,0.659,0.482,0.427,1.000,0.324,0.385,0.511,0.486,0.502,0.668,0.744,0.507,0.752,0.642,1.000,0.655,0.423,0.432,0.376,0.628,0.669,0.618,0.603,0.560,1.000,0.601,0.756,0.517,0.675,0.669
0102,0.108,0.000,0.398,0.640,0.384,0.279,0.397,0.660,0.592,0.283,0.356,0.542,0.372,0.278,0.335,0.139,0.531,0.306,0.307,0.243,0.604,0.581,0.300,0.642,0.548,0.589,0.628,0.312,0.503,0.648,0.735,0.642,1.000,1.000,0.419,0.661,0.625,0.484,0.716,0.559,0.641
0103,0.197,0.398,0.000,0.256,0.348,0.470,0.418,0.572,0.644,0.417,0.496,0.408,0.354,0.429,0.617,0.415,0.502,0.428,0.396,1.000,0.551,0.305,0.428,1.000,1.000,0.676,1.000,0.591,1.000,0.394,1.000,1.000,1.000,1.000,0.671,1.000,0.710,1.000,0.715,0.732,1.000
0104,0.501,0.640,0.256,0.000,0.406,0.277,0.320,0.698,0.764,0.603,0.520,0.212,0.284,0.260,0.306,0.499,0.499,0.300,0.340,0.514,0.255,0.210,0.297,0.681,0.220,0.486,0.488,0.716,0.795,0.637,1.000,1.000,1.000,1.000,1.000,1.000,0.547,1.000,0.752,0.636,1.000
0105,0.331,0.384,0.348,0.406,0.000,0.245,0.079,0.638,0.318,0.301,0.635,0.556,0.734,0.539,0.681,0.451,0.157,0.474,0.424,0.741,0.581,0.491,0.469,1.000,0.238,0.353,1.000,0.740,0.607,1.000,0.714,1.000,1.000,0.551,1.000,0.638,0.438,1.000,1.000,0.344,1.000
0106,0.499,0.279,0.470,0.277,0.245,0.000,0.184,0.177,0.420,0.429,0.584,0.389,0.286,0.246,0.202,0.274,0.373,0.117,0.162,0.257,0.325,0.386,0.117,0.469,0.199,0.180,0.255,0.469,0.627,0.595,0.649,0.724,1.000,0.572,0.751,0.608,0.518,0.805,0.600,0.443,1.000
0107,0.361,0.397,0.418,0.320,0.079,0.184,0.000,0.660,0.329,0.379,0.740,0.386,0.672,0.650,0.474,0.585,0.199,0.467,0.423,0.592,0.771,0.490,0.463,1.000,0.192,0.363,1.000,0.627,0.520,0.648,0.650,0.726,1.000,0.574,1.000,0.660,0.482,0.730,0.715,0.346,1.000
0199,0.687,0.660,0.572,0.698,0.638,0.177,0.660,0.000,0.652,0.687,0.666,1.000,0.593,0.659,0.536,0.646,0.629,0.633,0.577,0.688,1.000,0.553,0.629,1.000,1.000,1.000,1.000,1.000,0.688,1.000,1.000,0.650,1.000,1.000,1.000,1.000,0.544,1.000,1.000,1.000,1.000
0201,0.584,0.592,0.644,0.764,0.318,0.420,0.329,0.652,0.000,0.352,0.330,0.534,0.432,0.592,0.520,0.578,0.309,0.703,0.698,0.755,1.000,0.711,0.699,1.000,0.357,1.000,1.000,1.000,0.465,0.725,0.448,0.545,1.000,0.566,0.575,0.653,0.454,0.639,0.623,0.106,0.491
