ID,Name,Disciplines,Projects,Organisations,Publications,Alias,when_added,Level-2 disciplines
e011bd37-a5a1-46af-bf93-cf0a36b66ab5,Dmytro Panchuk,"['050699', '050603', '050604', '050601', '050602', '050607', '050608', '050605', '050606', '050299']",['0e185133-3ddf-4f8a-81d6-2ddc76a49cb6'],"['086ed4b6-2916-4b9f-ac7c-05ad67f8c04a', '45ff2fc2-f78b-489c-ae38-b6fca2022521']","['7d514ae6-2050-400e-a9ba-6a6d4c0c1ae4', 'b3426564-8883-491a-a85e-9394bba3b654', '9509e4aa-859e-41c3-9d1d-b029fd20695c', '1a2bbb13-1c3f-4680-a41a-1993314af0a2', '19c3d92b-18ef-4d18-89d8-9af10609d728', 'c69384b4-1512-488e-8803-97686e5ccb17', '59a55b3f-57f3-4324-8f58-ef1d55c3082a', 'f7acf896-c06f-43ca-b024-c33d8b5d688b']",[],0,"['0506', '0506', '0506', '0506', '0506', '0506', '0506', '0506', '0506', '0502']"
8834112c-33f1-4ee6-8a34-9c09a7b71535,Nico Callewaert,"['030604', '010609', '030617', '030616', '030116', '030204', '030104', '030621', '030217', '030216', '030117', '030221', '030620', '030121', '030120', '010611', '010610', '010602', '010404', '010608']","['15ec25c0-a04d-4209-bce7-63dc2d19405e', '74d24dc9-a568-4860-b15e-636008a1ae4d', '819a0494-0f90-4268-9e8e-64b70b99c9bd', '58164505-3300-4d31-83b2-e86167173891', '57567174-2594-4797-a2b0-2b4a5d90c70c', '24ee6b4e-9562-4622-9e33-1c61e09a24fc', 'f349acf2-f8f9-483e-ad66-c78516505288', 'ecacf8b3-1275-4020-a07c-e4c86866b9f9', '5a004120-a3a5-435e-a812-284c7041c493', 'cb45b779-59c4-4e4c-838c-798e7e37e393', '3ca0279b-e4fb-473d-8e61-49d3eb5fe93b', '9a944a8c-cccd-451e-827e-1e3bce0e1286', '1cf2722b-164e-4862-b1ff-ac8dd47bf9be', '2c7e6995-75b4-4ce3-8d80-fc7a618b5b29', 'a744413c-8448-4a76-875e-31a6d7490c4e', '1f5db33a-0503-4225-8e1d-a7af708ebdb5', '829100d4-a58a-4cf6-a053-55cd95288d13', '4dcd8314-d695-43d5-a980-aa69c86a2434', 'ade3f310-6ef9-476a-b030-b7f637ef11fd', '0f80da13-5ac3-45c0-a0df-c2bd93051dbe', 'dd1d94ee-0f89-43a5-a0ab-67e8ef4dcff9', '1a24c2e8-250c-4f20-a171-49ed1afb11b6', '7b2c619f-2a85-435a-8b94-f1a99c25026c', 'b789e676-a1ae-4bca-be88-489331fba812', '4fc22c3c-4047-4cc4-8712-876bf6ec7eaa', '1461df45-33d0-46cf-a9e0-26cd3556fe31', '3ebd0c05-b505-4897-b71f-39075cb79d6d', '67c3a4d9-85c4-41d7-9707-0bf9b5e84410', '339b918b-159c-4e96-ba5a-924a8662b456', 'a607ab2c-d90d-4abc-81e6-1dabcd073407', 'ffe3bfc6-316b-4909-818e-46e0479ac5b2', 'f4abe8aa-b820-432b-910c-d21768901457', 'f7b38708-6eff-49a3-9e5b-72829ee9d2bb', 'c7230317-1f3b-4f4b-bfdc-a27dad30990a', '4bb5ad26-c8a1-4e92-a870-a4b510595a5a', '27b3cce9-7b47-407a-b388-5b72bbaa4b05', '72c7f3d6-7385-4edf-abb9-6c284f3f03e2', '4b283b54-f2e3-4ede-ad2b-9244459bb2d6', '36ab6b97-44e7-424f-a7f3-4f3b1b790e16', 'd8160baf-26bb-47c5-af9a-5fba4e4b4ba8', 'd271ba5e-bed8-4db4-ba20-d370cf317b0d', '8730554d-c32c-428c-bf95-8698f6b3162b', 'b7f7b206-f504-41da-91dd-568b49f7e664', '3dfd87d0-571c-480f-b11f-c35887e45779', '3c391ff0-e1b3-4342-89fa-b727492835ed', 'eef6fd35-0722-465d-a55b-0a8494cc6ff5', 'bb756cae-5d04-4961-836e-bd325738fdc2', 'b5e1aff4-6e50-43e6-bc51-a3fadca43c06', '8a83d063-b8c2-40f4-a6d6-c15da2c40604']","['0053b9e1-b5be-40f7-acc7-16b65e968727', 'c67d5ec0-4ab8-48f8-a774-ee86f23cc2c8', 'adbfa1d6-6a4b-4abf-8dc4-ea71c647af26']","['01ae477d-a0f4-4d69-9884-b108b89fdbb2', 'ad8304fe-8bc6-4ba4-b93d-5f991f1f24ae', '0f380d9d-90ec-4bb4-b132-c120170e9232', 'cc2e4c0d-7eb5-4a75-bb97-6af07dc9bdc5', '83cb83d7-0b96-4aab-9132-d8d871df2a43', '0b7e9f1a-aac2-421d-aa8e-caca9e92a8be', '12eb5bd8-a007-4fa9-a4db-1c2e230fc277', 'b3db054d-a1a5-48f3-9bb8-2e96f7ba60f5', '49369eb8-b741-4978-b716-bcd31e0d243d', 'facc3a95-70ee-41fb-a208-4837a0b7e2c4', '16303e93-8f19-4500-b5d0-8a7b2d2f6d16', '97226f03-2bb6-4ebf-9bc5-1ae5f9e7aaae', '1ebf1d12-7e19-43c8-b2da-26bce15b56ba', 'f8031acb-dc4a-4659-a052-1133181b7cc9', '71a3d12b-b689-4612-acd4-415bf761070e', '979e8722-2796-4891-b465-51b701ef7849', '7f66aa09-6310-42bf-b42c-28910a84e928', 'e29cf8bc-b1b5-4c9d-b10c-6a410e26cb94', '2f0fcb58-13eb-4767-aa57-5fe11e79e4f4', '49d6eb1d-1e51-4876-89ed-ca2fe955f81f', '470426c4-ef73-46eb-a149-0fdaefff4133', 'a4968bd2-6b81-4c75-b1fa-e8fd7b7bbd77', '647c116b-055b-498b-a81d-d39ba799bab6', 'ac71552e-3999-439f-98e3-86168a7cb6ca', '2436eb38-7b88-4823-a0ab-d0dc7219b79c', 'f0da5731-0feb-4ecc-ba14-14d9787e7297', '999ea154-cf48-4500-9b7b-170cb5f09a3e', 'e5315cbe-da67-495d-bfff-ae53e9a884b4', 'e49c27aa-a3c5-4213-b416-b815af58776e', '3b815800-e398-4b3e-84e5-e8ef52505aca', '2fe59cf3-6714-4839-b0e4-0632b9b83ce1', '498387ec-cea6-4685-b1dd-f06a8775d812', '54ef75bb-32b9-4283-afdf-787f3add212a', '932d46f7-df51-4790-b8d3-1d231f97f317', '6bd813fd-8558-43af-a825-5e4cd88e6af7', '70d455df-3af8-4091-9c18-f6c098bdb66d', '6cfeede2-83a4-4ffd-818d-1f645cbbe845', '8934345b-6cae-48a2-8f90-b503380d3fed', '5b157f39-d5e7-4737-94f9-21bba9cff22b', '63be7b38-79cb-4352-acae-a0c403928a75', 'c7558dc4-0549-411c-ac7c-eaff8dd39bd3', 'd31525e0-238d-40f7-9648-6b4460c1d00c', '3a3f9259-f512-479a-b435-91e1871e3c57', '58ea807a-d8e1-44ea-8383-8369ef48d40d', 'aafb2f45-2834-4ef0-a389-58d367efc6cb', '23182435-28de-4065-ae78-d2f066d433eb', '4e3df80b-c7b7-447b-b151-5d1d21f8517d', '3d26da9f-27ae-4096-b438-189a5b14106f', 'e44233f8-0e1f-489e-90e4-1f8f44a879f6', '75c61fdf-768a-40aa-b0f6-520896c6fc11', 'e2844b3a-5db3-444b-af50-1b94cff36c10', '9349fe8c-84ab-4442-b14e-3a8311d113cc', 'd562cab9-f1de-4a45-bed0-b29d7d8e5bd9', 'ea2e0c44-4ea8-45ad-90e7-096651fd1cb1', '9cf69919-0fd3-4425-8e2a-be53f9ba6ea6', 'eca7138f-31df-403c-8db7-a806dd3599b0', '03afe24c-2bdb-400e-a3cb-741ddd4af03e', 'dd3889e1-cee4-4839-beaf-eb02cd3c064c', '4bc98fa1-4f40-4216-a73b-127eb1272f3d', '1daeb60e-9945-4bcc-a840-acfe4ce3e99b', 'e19ad67e-532f-478e-8091-995313a3b74f', '9a73608d-5b8c-4680-be86-492ae373249f', '8a1adabf-3c4e-461c-8750-cfbbb2211d2c', '871a13bb-308f-4d34-8c14-b371d0aa7320', 'e0309691-d21a-484e-a5de-4a4eae5ec497', '4d95d870-2f3d-49a8-b6de-1dfbc4bcd405', 'abe53149-1a6d-488a-8f94-cb24dad23ea5', 'e53c3da4-ccf6-47a8-9ff0-fad635d2a400', '0b426667-9921-4e12-87db-bec9890a8671', '4e90cd10-4090-46d5-82a1-43e923c0da97', '0a5ebcee-6f2f-4eab-ad4d-8027cb7246ac', 'd85cb753-6f9d-4ea4-9dde-1e367f13e7da', 'f92a730d-6406-4393-8541-a653736dffeb', '2068fce7-6cbd-4803-be3c-e6e24c087a6a', '40d1f778-01e1-48ee-a4b1-efcf6c1d6fc0', '41dcc663-8884-4f3a-a954-1f53305ece1a', '8eac23c8-317f-4d7d-b300-cbac044eb1a6', '61d376d2-527a-4985-a28e-c90b17f968e2', '37038a9d-d8fb-4090-bb28-1c45ad12466e', 'e2d5cbc8-9fea-4c72-9cd3-1a8168552069', '736357d0-1d8b-4da7-a441-9e2f048dc670', '8e5622d7-a9a0-4ff9-bea6-18ee2c91701b', '5ff27fde-0371-4aa4-9ce7-c73133f38bf6', '142c3764-6b6e-4f5c-bde7-59aa3749b1c4', '41cc382f-2af9-490d-88c5-dfc1236d3c93', '8044db4c-0239-4ab1-8b8e-0c7c24b6eb5b', '0a658404-7cec-4342-ab57-4cc7a10a03eb', '696cb3a8-e247-4af1-bbcf-28a27676f2ef', '33a7beca-0232-481c-9741-1aedf898ae67', '4cf6d851-0ed8-4461-bdcc-f2103f83fd2a', '857d4b94-ba40-49eb-943a-9500a4c7f65c', 'd8b9dba5-ae34-4b99-9430-2a1a1f8e2e9c', 'af629433-4978-454e-88c2-b6af0e44bfbf', '8085cdc5-6b39-4dda-b481-cefecac085ba', '9fa89be3-bcf7-49bf-b635-897b919f51ee', '59dfdba8-d63c-4b17-8879-3a23ee7d4afd', 'b92b5a0b-a331-4887-b737-10d9ceb600b4', 'f0d4f9ee-0f47-4e50-8be7-242efb833787', 'e412c50b-b77d-47c5-af75-485d0aa3127e', '2676269a-9569-4f1a-836c-8771aabbc853', '917383c6-af14-47bf-b05b-395df3b15a05', '89887081-1305-42a4-8a0a-74a2aa2d2e72', '6271fd3a-776d-4e6b-b220-71607b0c0f11', 'e29636ef-6084-4f7d-a904-6467794a45a8', '65efdeec-562c-4da2-80bb-8cb0b19c3a21', 'c9abab14-3818-4238-818f-9fbdcf169fa3', 'a47be3d5-f090-4a58-a68a-5d1236f26991', '6da918ca-3c6c-4429-9bad-e572ecaca061', 'd9b6c0a5-fc3b-48ec-bc1b-714f22c8a496', '683e6d00-c250-4249-b717-45cb6decafc0', 'cca24e1a-1e6a-434e-ac87-c99a41c18795', '7d71a071-b4e1-4d85-a566-341b48d3715c', '7a3e24a1-0fc7-49b7-a961-9bebd1cfab52', 'f22c1339-2171-4638-b805-c9b8a79a1bee', 'b8f58e77-1d12-48f8-bb40-8b5f148bdf87', '36848647-7f5b-41aa-a5c0-6b189cc0f983', '18a84d35-658e-4e5a-be5c-e12801925a5f', 'b2a7d8e2-d53e-458c-972e-7e75643d48d9', '007d28ab-24f5-4f1f-b44c-ce991a131448', 'dc449a5a-760a-4308-a669-51be3da713dc', '1f48231b-cf41-4046-9c64-d9c48ee9bf02', 'b5535891-284a-43d5-9ce0-06b763917d9d', '1c3a029b-d831-4f00-81a7-157e520fd9bf', '05cec705-f3f3-4be2-a6c8-566731d33089', 'e8a54b90-08e7-401b-aafd-fef0d3d2ee1a', '4b986de3-758e-490c-8b7f-35acbd58aad5', 'bcc36d18-0cb7-4218-ad0b-ce20f0b8de59', 'bc9635cf-a2a3-45b5-922e-605adbd65b2d', '459fb3ec-c3d6-4703-8a6b-1eb2359004f8', 'c831ef1a-d2bb-41f0-8f76-5168b6b91a13', 'd1dd5009-274e-4f05-83ce-cc79d173dd2e', '91ea54f8-2f0d-44ac-b026-1e6191f9eb74', 'd2facf85-d859-4882-89b1-183f5a3a7e22', 'cd16cd35-3873-49fa-9b6a-ef09fab2ccfe', 'aea79ee0-397d-4a0f-8854-9ab0b6fddd25', 'ee17b376-a284-47f9-aa29-249d82e158b1', 'e15521be-9303-4dd6-8504-d40ec3d7c83f', '4312ff32-833c-40ab-a37e-aba94627afc5', '847e2300-d135-46c7-b439-0ca222e15a9b', '7f66774a-b823-4f19-8090-62695bafe643', 'abab247a-ad25-49a1-9439-244d819b15b2', '3c194e86-9a8e-4f21-ae96-3412f99b084f', '096de4c5-992a-460e-b5ff-f86a90f45f82', '47f5a3bf-9b9c-4381-9c14-30348d6544ee', 'ecd83701-01f5-48f2-aee3-6294d937bd68', 'b36fef69-e0ba-4cd6-bef3-5a70930c1cb2', '9ae67078-9fe4-4bd2-8a88-74e4e7a9d41b', 'cfab1b97-dcf4-4467-8630-c3e54248e8b6', '57e136dc-9ebb-4d25-b4f1-790fc227c388', '633b1a3c-22c0-4049-a183-4aad557d132f', 'b6b2c12d-7149-4498-9b62-5cba8e120295', '295754dc-b7b3-4252-846a-8be7a8a7c72e', '3ad4e77a-6a28-4516-a3dc-7fd7c01c23bc', '28f5d9c7-fdcb-41d6-8b08-c50ef9718dae', '6b6bae42-2434-4221-a463-59a71c8a738c', 'edd9a169-b4e2-446a-adf1-76854c68569c', '2ecb318e-35d0-42d5-8b73-17e92f12cdfd', '40d480ad-b29e-4e7b-b17e-12cee5ba5a25', 'e5b4a145-2fc5-4bd6-b2bf-7fca5fc438ab', '8d21d5a0-81c4-4026-bf7b-b19d0b4f96d6', '5dd46ad4-d7fc-4868-9cb7-08965ac9aef3', 'aa1b32f6-c199-4fe2-82b3-7bbea32fbb1e', '5f0e8a35-9216-418b-a51f-78ff3127fc5a', '2c02a6a2-e772-4151-942e-c311f5a52cf8', '8c1d4af8-c81a-4610-925d-11fd7519c0b5', '4cf94f7c-3c1c-43fc-825d-4024a86c9d22', '70e1d4d2-4937-4d36-83a6-e14b2753f60d', '27a01ec4-7b2c-4696-b40b-e35813e07341', '61c837c2-eee7-427d-bd04-8c99c70e30b4', 'ceef8daa-ea71-4528-a22a-de98e209bbb7', 'faf020ed-5ad1-4fc6-b34b-2d401a455955', '1281c9c4-7bc5-42e2-9f5f-6070e501df00', 'd291e253-f3d4-468e-8764-b82a6e74a297', 'c73a01d8-9406-4727-b1b0-7d85d5495abe', 'a645f873-00a5-4d8e-b818-f9dcdeca97c2', '464fa7aa-c71d-4cf5-bc1f-93d82c2b81b8']",[],0,"['0306', '0106', '0306', '0306', '0301', '0302', '0301', '0306', '0302', '0302', '0301', '0302', '0306', '0301', '0301', '0106', '0106', '0106', '0104', '0106']"
b73e0e47-ad11-4ce7-a065-2993e6c3b602,Willy Bauwens,[],"['96a7ab46-5092-4601-ac3c-72292bffbd3f', '3872eff4-cea5-4db9-876f-9d8e887d2ab6', 'fdde0090-f6ed-4938-91a6-13d370125cde', '424643de-6ab4-4bf9-93e0-cdf548701b05', '45bb93b8-377d-4381-a0a8-cda35d552401', 'c607e521-aa27-4d32-a2f2-bd253192afd2', '3275e8ca-71ba-45ae-b85b-cee827a65317']","['f28fd86e-fce7-4c98-90fb-015b1a4e5523', 'd2188932-68aa-42c2-ae79-a7a7c087321c', '2b317cdb-3a20-47d7-b2bd-75aa36eb9734']","['be4ca9bf-e888-47ef-9187-d5111c8bcabc', '1b0b714c-7a45-41c4-88d1-d249a7602763', '546c7858-27a9-418d-82d2-29ffb414a1e6', 'cffaae2d-4808-4492-9dd8-4d04cb537146', '465a44a2-9a24-4fdf-9f70-a695b289ad68', 'a79e195e-9796-493f-8b98-07d3bc15141d', '97373377-648e-4830-99b6-9e1fec0c0897', 'cf483fa3-145f-46fe-b99a-1247e293f78e', '5295efeb-51de-45df-b15c-1d75a05f53eb', '180e542b-32e8-4017-b882-15ac168b8909', '037d8dda-350b-42e8-ba19-f4a58d080ca7', 'a9c9964f-8a98-4b42-9567-f3b482edb8ac', '238d6b44-4927-46da-9e2a-722086fb4353', '934877c3-1010-40fb-a728-2b12c253efa2', '06872e0a-d44b-47d4-81f6-c2ad532168aa', '0df9ea62-eba5-4b75-9058-f2ced30186c1', '886e163c-2396-4f67-8d2b-f2bd66c279a7', '3ab68ad9-814a-49d3-ab85-4a999f91796f', 'ca687ae1-fedf-4d8b-a21a-3aed2be61ea3', '82e57c2e-8375-4111-a2b6-55325aec0a75', '263fbbc0-6dfb-4c30-98ad-52cca2e2a319', '6e6b2a00-a28d-47fa-bcce-04e734e9c684', 'f240bd99-39b6-45ae-b9ba-8775eaa49c3c', '139f0770-bd3d-4a6d-b31a-d6d955dd7856', '9d146a22-c621-4a43-8f9e-ce3dd4a98a97', '26d6a5a7-856e-43ee-8997-f2dafe404024', 'ab01daef-8c39-49d8-89b6-50b6e2b6aaeb', 'edc8c3bd-378f-4f7d-992e-0f74afe8f85e', '11b3937e-7a58-417b-ba47-5808a746470a', 'c5eb6318-9af8-4182-94dc-a7588d677af2', '4390715b-964b-40bb-b014-d0106db07e61', '17982d0b-14b7-463e-aa43-3d8c153fea13', '5c9ee0b0-ccb1-4092-9079-f751d62d91d8', '08c39bbd-0b83-49e8-a422-961282285ef8', 'f9a89b9d-41b0-4c7d-b7ed-a7660ab158de', '8460c02a-21b5-4218-b7ba-e43a7182d661', '588cfbba-7f33-4523-96df-aaa5c25ff5d7', '56abb0ad-a107-4af3-9598-1044bd8ec8be', '7c9ee33e-9eba-46af-b018-59f80fa535fd', '7d878df1-ef79-4486-8916-886f47157d79', 'dd138f1d-9ad6-471e-8707-82d267b4b4ce', '8d9775e7-5c0e-4723-bc2d-2e03204e0eeb', '5f8cef26-f53b-48f6-8a79-d403dc01fe99', '48869917-ae15-43d2-b249-6e3b7d7dd30c', '910e5401-885a-4e8c-8a61-fc3776413ca8', 'e369b07d-4345-418f-800a-dabce1decd7d', 'd38a38c6-8412-4237-a7e0-e7d3d53e1a3e', '07ac0698-57c1-4569-ae73-fe4f45abfaab', '8d20bebc-597c-49d6-ba4a-1159ad4c4973', '21144f90-ffd9-4cef-8e56-be0fbf9e2aff', '0c6b35f4-3f22-4766-984b-fd2e2fb966a8', 'a038a821-8250-4b53-b38c-6eb82dc97909', '3b57f468-eb0a-4586-a617-80520db27aeb', 'b1556823-c194-4cac-86f9-c915bac4c73c', '0b2fabb2-b0ec-4f80-a69d-0c00a38810bd', '2117c30d-79c7-4cfa-b4ac-a51ae1b24f44', '38a1df7a-9771-4d06-96dd-6df133f7d2f2', '58f4fa71-4392-4dff-9d71-1d743f83bd19', '1c4487d8-ad18-4c07-a931-16ab08376910', '4e898b41-cd60-4d65-b631-ff62383fd93d', '92a05d68-6229-4488-ac27-e5ad95f8984e', 'be64046c-48c0-4c88-9990-454c1cc976c7', 'df9c5166-41fd-4ead-86a2-8cb09ade5c08', '0e4bd7cc-5c89-4416-9a3e-d8921dafe896', '3f5cd79b-3107-4fbf-bf0f-18845799a93d', '3e8829c3-7a7d-4e0e-b43b-e0066549d73c', 'a2b6b32f-09fa-4c0f-9a02-1a70e57d180b', 'a229a1d1-cf90-4743-a7b1-7896eeb216bb', 'c6668165-9d64-4a9e-96b9-e9f400dcbb3f', '9618ba31-2c6e-4354-9164-b383a63cddcb', '331f75de-8344-42fc-93de-2a8461f6de25', '81a0e135-12ec-4383-94c6-e9f92a5c7e9c', '37d1f0c0-1fad-44cf-96e6-c7ea7109d4e6', 'a8d3f5f8-f16f-46da-b8a9-f72a42385259', 'dff5a6a8-07d7-46d0-b4b8-c271ba04cc69', '9db9e19f-6075-4c4e-9544-1b1dce213e07', 'ca3d3f22-65c7-4699-ad5b-62d591b45054', '744fded0-7e2d-467a-969e-19c30d6370f4', '13eeca79-4fc3-46ad-9c47-579a95124fc5', 'df1c340d-953d-407a-8adb-53feed19c5aa', 'fbb06297-daa4-4cce-9320-c85c149e480b', 'a845e8f5-574c-44b2-8f04-901242ffb415', '234cc946-f0fc-4695-994d-862406991aea', '0db6ceae-fd5a-4962-ba67-35868707e8ca', '9c75c97b-949d-4c38-9373-f41d463572aa']",[],0,[]
