ID,Name,Start,End,Disciplines,Persons,Organisations,Publications,Alias,when_added
d3ad2809-9d23-4e56-8da7-07a49fb2266e,Mechanism of action and efficacy of neurostimulation as a treatment for refractory epilepsy,2008-01-01Z,2013-12-30Z,"['030123', '030623', '030223', '050106', '050103', '050105']","['67035923-1ee9-46a0-bfe4-cce5ff94ba4b', '98515a4c-85bc-4a1f-92f1-220985660859']","['811eccb0-d1b0-4cf3-a4c6-42659bafb66d', '811eccb0-d1b0-4cf3-a4c6-42659bafb66d']",[],[],1
622f526e-740e-41fd-b507-0d84a646e270,Design and fabrication of a new implantable piezoelectric micropump for the treatment and management of lymphedema,2019-01-01Z,2020-12-31Z,"['030218', '030618', '030214', '030118', '030499', '030614', '030114']","['7b0c92a1-8971-4657-8598-4cc396d733bb', '5c25d7ce-5b1d-4980-956a-97b2c63d3322', '8e845e02-7413-40ad-8ca6-82d1eac88e54', '81ebd6c1-e850-4b0c-810b-6460db4e0dc5']","['139a6099-d605-4adc-8aea-f16604081f68', '139a6099-d605-4adc-8aea-f16604081f68', '139a6099-d605-4adc-8aea-f16604081f68', '139a6099-d605-4adc-8aea-f16604081f68']",[],[],1
6d110b16-7dda-4340-ac81-908b7ce41bac,Combined X Ray Fluorescence and Absorption CT XRF CT imager for non destructive 3D elemental structural analysis on the microscopic scale ,2012-06-01Z,2018-06-30Z,"['030505', '010401']","['0aef09c1-d7f3-48c5-828d-e8255171ae6b', '5c25d7ce-5b1d-4980-956a-97b2c63d3322', 'e6600c7f-bc2a-4942-87a7-2cf110801c97', '12bc30d7-8082-4223-a530-e283c901258a', 'f027f837-7ea6-49fd-be66-9cb6ed490646', '057fcfe3-06ad-4592-be94-1c2434b974c0', '29adae20-a419-4600-9f16-c96c4a316bfa', 'eda53cff-50a8-4a40-aa1d-dc93603608aa', '698f9e35-fc33-4e67-a55e-c419ba3eb5c1']","['37e63935-be43-4a88-8f83-97da12647a08', '139a6099-d605-4adc-8aea-f16604081f68', '4bdf446c-b1de-4cb4-9872-07070924a4ee', '5b62eab5-91fb-464b-b96d-06eb529211dc', '2eee5360-0c18-4982-996e-a3298121a826', '0016eb38-4374-4747-a43f-c408af2c2d70', 'baf2328c-ac14-4990-8086-1126ac6cea11', 'bd6f787f-0372-4ba1-8312-380a4a74862f', '05505e8a-c343-4ca6-bdf2-d0d37b7fd9b2', '1cda79d5-849f-4903-b1a2-266f138aee57', 'cc1fa199-910e-4e60-8e23-35a3c0628e37', '3d80f44d-a6bd-4650-a26f-a7d882b99d2b', '86549c94-be85-48bb-a77d-6dbc3d60ae06']",[],[],1
216df4a5-a089-4ed3-9d43-bb5cad65315b,Multipurpose multiphoton confocal laser scanning microscope,2016-05-01Z,2020-04-30Z,"['020206', '020601', '020804']","['0243c7d0-a8a0-49a0-8f4e-56d79f18abb5', '42b73d6c-a4a4-4d1b-9ac2-1b304afe9d58']","['b93f2caf-74d2-4440-9370-7f82a398498c', '0e8b1554-fd72-44f0-8605-ce2215426914', '60b59184-f95d-4c00-8b81-e382a891db90', '0e8b1554-fd72-44f0-8605-ce2215426914']",[],[],1
8f6ae92a-7ed4-4ddf-80f8-bcab98f600ce,BOF PhD Label free imaging of nanoparticles for a study of their impact on biological processes in dendritic cells ,2012-10-01Z,2016-09-30Z,"['030104', '030204', '030604']","['c166c29c-8e22-4a55-9c01-67eaa997537f', 'bca99cfd-0401-43b6-a729-fec80b65a338', '42b73d6c-a4a4-4d1b-9ac2-1b304afe9d58']","['3a8cb076-48f6-4b16-989a-6f50ef205dc4', 'cdfb6e44-2f7d-4ec3-8bfb-536a0f5b4cc6', '0e8b1554-fd72-44f0-8605-ce2215426914']",[],[],1
e1d0b7fe-4a0a-456f-81ca-859a06fb9042,Microfluorimetric and biochemical study of the membrane organization of oligodendrocytes when subjected to cholesterol modulation factors,2009-12-17Z,2013-12-31Z,"['0106', '0202', '0206', '0208', '0301', '0302', '0306']",['42b73d6c-a4a4-4d1b-9ac2-1b304afe9d58'],['0e8b1554-fd72-44f0-8605-ce2215426914'],[],[],1
7e926329-e372-4a22-ae01-996e25a43451,Combining optogenetics chemogenetics intracranial electroencephalography and functional magnetic resonance imaging to investigate abnormal functioning of brain networks during epileptogenesis,2016-10-01Z,2022-09-30Z,"['03062306', '02060103', '03022306', '02060102', '02060101', '03012306', '02060104']","['709c1cf4-9ee3-4ef5-a906-33d93fc59d80', '98515a4c-85bc-4a1f-92f1-220985660859']","['139a6099-d605-4adc-8aea-f16604081f68', 'a65489f7-201e-4057-83a2-95ff0fb7bc01', '16331166-453c-433c-b5cc-38653dcecc1c']",[],[],1
7bef9109-f616-484f-92a0-a716673ac86b,The role of matrix metalloproteinases in neuro inflammation in mesial temporal lobe epilepsy and febrile seizures,2007-01-01Z,2012-12-30Z,"['030123', '030216', '030623', '030616', '030223', '050103', '050106', '030116', '050105']","['3add7beb-6423-43cd-892c-fc8ed2623d47', 'b656a042-5610-45d5-877a-4dc7e0d0f408', '98515a4c-85bc-4a1f-92f1-220985660859', 'ce4d12d4-30b8-440c-a861-7a279eb94220']","['16d10000-cc84-438d-902d-4797a03e18c8', 'd2ff2f55-404d-4b5a-b014-735e76763f25', '811eccb0-d1b0-4cf3-a4c6-42659bafb66d', '55461001-b0b6-48df-bbe6-4902dd754a71']",[],[],1
18d98a60-9ed5-4c67-81bd-d75484e3ac0c,Impact of air quality on health exploiting relevant markers of exposure effect markers and gene expression data from Flemish human biomonitoring data and other databases ,2013-09-15Z,2015-05-14Z,['0106'],"['0233b56f-e2e3-4beb-b60c-5a82a10909d7', '5b247811-6a9f-4390-88a1-67a04c35a0a1', 'f15d72e2-ce59-42d8-b01d-bdcfbb27b290', '231063ad-3fa3-4acc-80ae-6d98cedace96', '5a4d8841-3327-4dd0-8fb9-278c2590871e', 'cdeb5741-d986-4ac8-a0f7-6a321ff6107d', 'fdd304d6-9a89-4bce-82da-009a675b87c3']","['58b47c4b-995b-4a44-a894-62b6e44eb31b', '58b47c4b-995b-4a44-a894-62b6e44eb31b', '6e616bac-1433-45ee-8423-115fade3fe04', '58b47c4b-995b-4a44-a894-62b6e44eb31b', '58b47c4b-995b-4a44-a894-62b6e44eb31b', '58b47c4b-995b-4a44-a894-62b6e44eb31b', '58b47c4b-995b-4a44-a894-62b6e44eb31b']",[],[],1
437a6d28-ffc7-400f-93ca-e425779a91d6,Design and development of biodegradable polymer gold nanorod hybrid nano carriers for photothermal cancer therapy Evaluation by non linear optical methods ,2015-10-01Z,2017-09-30Z,"['010405', '020404', '020506']","['3035a1e9-e13d-4b82-9616-e7ce1d6c935e', '42b73d6c-a4a4-4d1b-9ac2-1b304afe9d58', '37fe015d-03d6-4b88-9abe-3cd0c12759c1']","['a71eebde-dc78-4352-944f-6244f56da171', '0e8b1554-fd72-44f0-8605-ce2215426914', 'a71eebde-dc78-4352-944f-6244f56da171']",[],[],1
