ID,Name,Disciplines,WoS ID,Disciplines WoS,vabb ID,Disciplines vabb,Persons,Size,Alias,when_added
36ffe23c-8256-4904-b960-c8650f0f008c,Automated speech analysis to improve TMS-based language mapping: Algorithm and proof of concept,[],['000499654900036'],[],[],[],"['30de352c-c238-4b59-8028-db0097022f77', '5dcb2946-2c6e-4092-9f28-d3d2180f5cc2', '88300587-3e99-4017-8d5b-7b3b38a490bd', 'aacc59e0-4550-4658-a1f3-6c186713bef6']",6,['63b125fd-d7e4-4f65-b88f-0752384d69d0'],1
42bd7396-ca32-4110-9b7a-c82aa47adb3f,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,1
17a35bfd-cf3e-4573-8b09-81352847a235,Analysing the Position of the European Union in the United Nations System. Analytical Framework,['0505'],['000307377900002'],[],['c:vabb:330595'],['0505'],"['e24345ee-0e21-424c-b40d-9da1e30ff31c', '97c94e4c-0e52-44d7-8c7d-cc543776d4c9', '4fba501c-9dbf-4cd1-993f-50928c064b83', '176f69e5-b7de-41d3-a0f9-30315587838b', '8d991f4d-1e5d-46e7-befa-a009b746cbaa']",9,[],1
be0c8432-1c1b-488b-9bbe-e7ab40e1713e,An ultra-short InP nanowire laser monolithic integrated on (001) silicon substrate,[],['000333963600011'],[],[],[],['c4058400-b35e-4611-96d2-635bb27c7af8'],11,['d9d6b5a0-7602-436e-a839-59aa5145a1a9'],1
d7147e3c-7a6d-4762-8cf6-17c77ff9b7b3,Prucalopride improves symptoms and quality of life in a controlled cross-over trial in gastroparesis,"['0306', '0306', '0501']",['000383290900262'],"['0306', '0306', '0501']",[],[],"['96ce773a-5955-4f2f-bbaf-7dfbf5c1dc0e', '63260c30-0e50-445a-9a71-2923a0f1615e', '5c726ba8-6bc6-4beb-b095-eecb63c7e506', '279320c9-97ac-4696-a3b5-c10b07c5d896', '47188bf7-22be-4a48-af6e-88821cea6059', '97ce7110-e523-4733-85b7-46c00ad879a6']",11,[],1
8c228787-6737-4034-bd5b-1de48ae71cf0,The different nature of band edge absorption and emission in colloidal PbSe/CdSe core/shell quantum dots,"['/', '0104', '0104']",['000286487300007'],"['/', '0104', '0104']",[],[],"['c975b3b3-95dd-45f9-b310-013ca05ebfc4', '962ef6a4-cf36-4ec9-9645-49d94ef92c68', '5ce57835-8367-441d-91e4-e22b73ee6128', 'c4058400-b35e-4611-96d2-635bb27c7af8', '0005d02f-9247-4756-b967-0f2755adc540']",12,[],1
a2db582f-f2da-43b0-8e3f-1177d19aa809,Subwavelength nanopatch SiN/Au nanocavities with colloidal nanocrystals,[],[],[],[],[],"['26cadf51-9598-4c45-bcab-9daed2c5c1cb', '0005d02f-9247-4756-b967-0f2755adc540', 'c4058400-b35e-4611-96d2-635bb27c7af8']",7,[],1
76040e79-6180-483f-a2a4-f347965f08ac,Use of Multimodal Imaging and Clinical Biomarkers in Presymptomatic Carriers of C9orf72 Repeat Expansion,[],['000562851800014'],[],[],[],"['3dfcfa4e-b122-4dd0-a7b6-d1eda8160ead', 'f9ef7726-a5c4-428a-ae41-e11fa9ada381', '3b7151f9-06ed-4c25-901c-458478512e73', '8ffdce18-ed6e-4f58-8bda-87246803149b', '0283fbe7-a3b0-4cea-a8c0-24fe48b609cc', 'e9990d50-5fab-4cd1-bc61-bee7a82e83de', 'a2efdc69-722f-45fe-89c3-ca554cd007c9', '3c873231-f81f-4a92-860e-a3306e018b64', '6cac1715-677a-4dd6-9a22-6602622de658', 'a83f4da4-a026-42bb-80cc-af3a39fe5882', '6dcccc80-36f9-45e9-ac73-0510b48ab1cc', 'b5d4529a-efdb-4a72-b5b5-07c18c45b733', '776cfd8d-ac9d-46f2-a9b3-dcf389219a6e', '975a4b8e-b356-4213-81b3-075e89b57ffe', 'a6e4d0b0-0caf-4529-964b-bab7a3ef2dde', 'ccf63c7b-467b-44c7-9e68-cd1ee94eddea', '3f513711-b2a4-452d-9316-9b4d79dcae71', '2ebc5e0b-3fa1-4999-a5f4-b1c78fb809ea', '88300587-3e99-4017-8d5b-7b3b38a490bd', '1aae6a48-5264-464f-a51d-9e4ee2bb34c5', '9616169f-0bc8-496f-97d3-dcbc39e59cd6']",27,[],1
2fcf7ea0-3c87-4751-bd2f-ac2ff06ea2ce,A 2D MEMS grating based CMOS compatible poly-SiGe variable optical attenuator,"['0202', '0103', '0103']",['000316529600002'],"['0202', '0103', '0103']",[],[],"['a8a31804-cd1f-4085-96f1-342557b24d46', 'c4058400-b35e-4611-96d2-635bb27c7af8']",7,[],1
cd9f6a69-b694-4b9a-9c6b-3877f3b15c90,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,1
ccc6b947-83f2-45e9-80f0-1d2b20be498f,Functional photonic-crystal mini-stopband demux integrated in emitting and detecting devices,[],[],[],[],[],"['c4058400-b35e-4611-96d2-635bb27c7af8', 'e8f82ef0-a0ca-44dd-97e8-1048a4d97e50']",13,[],1
48055809-d5b0-49d9-b884-98cbe22f1a55,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,1
f65cda2a-aa8a-4d8c-bcba-bd50a2837ad4,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,1
cbc04b27-8fd7-404d-ae64-b20204915697,"17q24.2 microdeletions: a new syndromal entity with intellectual disability, truncal obesity, mood swings and hallucinations","['0306', '0306']",['000303016800019'],"['0306', '0306']",[],[],"['12bfd830-1ed4-4c81-a89f-102614391ac6', '1c610c40-8a3f-43a5-8e23-94124928fff0', '948d8eaf-3733-45f2-a6ec-56c562056411', '4c814219-01a5-496d-9b71-7307705d3a9c']",14,['885d0510-781e-4b7c-ae18-69ebf72e87c2'],1
07dfce56-4500-4d75-b384-ca2811316518,DISTRIBUTED PROCESSING OF CONCRETE ENTITIES IN TEMPORAL NEOCORTEX,[],[],[],[],[],"['758f91d2-a12f-4598-af60-f950fa96c93c', 'a6e4d0b0-0caf-4529-964b-bab7a3ef2dde', 'a8836b24-c0d5-4b30-b92c-7a2e17fe59b5', '88300587-3e99-4017-8d5b-7b3b38a490bd']",4,[],1
f9363573-8ef1-43dc-8294-bced03fa1489,Large-scale and targeted genomic screen reveals focal lncRNA copy number alterations in cancer cells,[],[],[],[],[],"['6f9cf424-2b7d-4602-9273-7e7b2b27ed9c', '542c7a31-31b5-4209-b6db-acaa7fb18166', '4c814219-01a5-496d-9b71-7307705d3a9c', 'f66a9e8c-8f4f-4d8c-9f1e-2699a3df444b']",4,[],1
6bc5e753-b29d-4ac6-828e-76f425b1492a,The role of psychosocial factors and psychiatric disorders in functional dyspepsia,['0306'],['000316160900007'],['0306'],[],[],['5c726ba8-6bc6-4beb-b095-eecb63c7e506'],2,[],1
bc4e2468-317c-47d0-8044-50d00f0a22df,160 Gb/s optical packet switch module employing SOI integrated label extractor,[],[],[],[],[],['c4058400-b35e-4611-96d2-635bb27c7af8'],6,[],1
6b3f9e40-e3d0-4b15-b9aa-ea984010615c,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,1
