ID,Name,Start,End,Disciplines,Persons,Organisations,Publications,Alias,when_added
35c06e18-8aef-41b7-8673-fd9552ce0484,Studying the surface properties of organic modified transition metal oxides ,2012-01-01Z,2015-12-31Z,"['010401', '010403', '020502', '020504', '020507', '020599']","['10f041ec-7d28-44e6-a36f-204f96a4f9ea', '05a541ad-dee5-4a87-a803-32850fe4c25e']","['06b75b84-6648-4e2a-b924-6ab18f1d0afa', 'c03640b3-4e66-4fb5-87a9-a64ac4cdd230']",[],[],1
28ee2b81-e802-4f61-85e6-c2b0b6c4eb5e,ADME study of lead ferroptosis inhibitor which blocks organ injury and neurodegeneration in mice ,2020-02-03Z,2021-02-02Z,"['03050299', '03050802']","['679a94f5-84f3-4e8c-808c-f3cf2c80ed56', '425fd3a0-74f2-4685-b880-955d802195a5', 'ea4ad5b4-1795-4990-a3f7-ef402e1d6e34']","['a03204b3-2c51-4baf-85ab-7cbfe6503a1e', '6214b1dc-1d47-4bf7-a0bb-ba5898b0be01', '0e620b7c-c84e-4269-8042-aeb03e624a1e']",[],[],1
a216dd5d-3678-4c8a-8f0e-4969b6f2a582,Designing the packing materials and catalysts for selective and energy efficient plasma driven conversion PLASMACATDESIGN ,2019-01-01Z,2022-12-31Z,"['01040604', '01040607', '01040701', '01049904', '02050406']",['05a541ad-dee5-4a87-a803-32850fe4c25e'],['c03640b3-4e66-4fb5-87a9-a64ac4cdd230'],[],"['8b75ee93-6081-4ff4-8d29-14628465f4ac', '245d94f6-4b4a-4832-bc01-bc148bbf77f2']",1
7a831a40-894a-4dcf-a20d-ce14502ff2b1,Monitoring of the presence of brominated flame retardants in foodstuffs FLAREFOOD ,2015-03-01Z,2017-02-28Z,"['030501', '030502', '030504', '030506', '030507', '030508', '030509', '030510', '030599', '040106']",['4f788022-78dd-41e2-b629-f7edc41cbc26'],['6214b1dc-1d47-4bf7-a0bb-ba5898b0be01'],[],[],1
da284eb3-d0bc-4283-ab30-136418bb7e99,Turning black into golden soldier fly larvae Hermetia Illucens added value creation by exploring its microbiota and metabolism ETOBIOTA ,2019-01-01Z,2022-12-31Z,['04010199'],['4f788022-78dd-41e2-b629-f7edc41cbc26'],['6214b1dc-1d47-4bf7-a0bb-ba5898b0be01'],[],['e07777c4-fb30-41e2-9e6e-ce02a539a397'],1
3c81d01f-2ae5-4a22-b7c9-18118e09842b,Run and point set of AFM measurements for characterization of biofunctional coatings developed within VITO ,2010-01-01Z,2010-09-30Z,"['010303', '010305', '010399', '010402']","['fddd208f-e0ab-4121-8ac6-42e59c69ed55', '50082e1b-4ed4-431b-a650-8e5efd0fb9b1', '9dc1a0d5-6ce8-4835-bf46-db62a00379c7']","['c03640b3-4e66-4fb5-87a9-a64ac4cdd230', 'aa6b3d5a-b3e7-4744-be8f-28e70d81ad4a', 'c03640b3-4e66-4fb5-87a9-a64ac4cdd230']",[],[],1
9ab7c590-7e60-49c1-afc4-fb79b4a493c2,Expanding the detection window in forensic toxicology hair and nail analysis ,2014-01-01Z,2014-12-31Z,"['020402', '020602', '030501', '030502', '030504', '030506', '030507', '030508', '030509', '030510', '030599']","['338a8f3e-24a8-40c3-8e2b-61111a6d4728', '4f788022-78dd-41e2-b629-f7edc41cbc26', '425fd3a0-74f2-4685-b880-955d802195a5', 'a6f6e5ad-8d5b-4761-872d-67eb917ff784']","['6214b1dc-1d47-4bf7-a0bb-ba5898b0be01', '6214b1dc-1d47-4bf7-a0bb-ba5898b0be01', '6214b1dc-1d47-4bf7-a0bb-ba5898b0be01', '6214b1dc-1d47-4bf7-a0bb-ba5898b0be01']",[],[],1
4bd2fdc6-bda9-46c5-924f-178b96310ec4,Refinement and validation of the sewage epidemiology approach to estimate illicit drug use in the general population ,2012-10-01Z,2015-09-30Z,"['030301', '030302', '030303', '030501', '030502', '030504', '030506', '030507', '030508', '030509', '030510', '030599']","['d0bc7d00-f73d-4fbc-a1b2-44b2b8840f88', '338a8f3e-24a8-40c3-8e2b-61111a6d4728', '4f788022-78dd-41e2-b629-f7edc41cbc26', '425fd3a0-74f2-4685-b880-955d802195a5']","['e6849ce0-1777-45da-a2c7-feaad191bd0e', '6214b1dc-1d47-4bf7-a0bb-ba5898b0be01', '6214b1dc-1d47-4bf7-a0bb-ba5898b0be01', '6214b1dc-1d47-4bf7-a0bb-ba5898b0be01']",[],[],1
4aa82e8b-c346-410c-a26f-4abaa788a717,How to realize new value chains in the Flemish chemical industry Towards a Market amp Technology Roadmap 39 Renewable Chemicals 39 ,2012-10-01Z,2013-05-31Z,"['050201', '050203', '050204', '050205', '050209', '050210']","['88b382f0-4eee-4827-9c1c-0e63515ede96', 'd7420f72-3be3-4748-8e37-c979e33b29e5', 'fddd208f-e0ab-4121-8ac6-42e59c69ed55', '05a541ad-dee5-4a87-a803-32850fe4c25e']","['e56efdd4-68b4-4da7-95dc-76aa6d84644c', '6b4e4914-5788-46ef-bf21-e0a50821e0e3', 'c03640b3-4e66-4fb5-87a9-a64ac4cdd230', 'c03640b3-4e66-4fb5-87a9-a64ac4cdd230']",[],[],1
032112ec-b502-4c72-a03f-23d5c4e1b484,Sabbatical Leave Prof V Meynen BOF ,2021-05-01Z,2022-04-30Z,"['02050403', '02050406', '02050408']",['05a541ad-dee5-4a87-a803-32850fe4c25e'],['c03640b3-4e66-4fb5-87a9-a64ac4cdd230'],[],[],1
b7e6ef0e-548b-4a72-9adb-5a212d35e927,The constitutive behaviour of granular soils under repeated dynamic loading,2009-10-01Z,2011-12-31Z,"['020110', '020199']","['7b5a4e35-7678-4f6e-a904-8047a717e121', '0ba45b57-44c9-4c02-b126-6f240d9166e9', 'c319a025-39fa-4717-abbb-0cd7e26672cf']","['3f33b450-5fc3-482d-81fa-63251bdc9746', '3f33b450-5fc3-482d-81fa-63251bdc9746', '3f33b450-5fc3-482d-81fa-63251bdc9746']",[],[],1
8bbbdb80-9736-4e1c-b418-fd5addaf1e33,Evaluation of drug abuse in Belgium by analysis of wastewater ,2008-10-01Z,2010-09-30Z,"['030301', '030302', '030303', '030501', '030502', '030504', '030506', '030507', '030508', '030509', '030510', '030599']","['338a8f3e-24a8-40c3-8e2b-61111a6d4728', '4f788022-78dd-41e2-b629-f7edc41cbc26', '425fd3a0-74f2-4685-b880-955d802195a5']","['6214b1dc-1d47-4bf7-a0bb-ba5898b0be01', '6214b1dc-1d47-4bf7-a0bb-ba5898b0be01', '6214b1dc-1d47-4bf7-a0bb-ba5898b0be01']",[],[],1
562f26f8-ae2e-4755-b0c4-540b8bc37d8a,Synthesis and EPR study of a new generation of hybrid mesoporous materials ,2010-08-29Z,2013-06-28Z,"['010303', '010305', '010399', '010402', '010405', '010408', '010499']",['fddd208f-e0ab-4121-8ac6-42e59c69ed55'],['c03640b3-4e66-4fb5-87a9-a64ac4cdd230'],[],[],1
9f427c18-9fff-4701-b327-6f60ce42e684,Creating structural and physico chemical control to enhance properties of hybrid periodic mesoporous metal phophonates ,2017-01-01Z,2020-12-31Z,"['010401', '010403', '010407', '010701', '010703', '030505']","['e947ad15-5ce0-43bb-b0a0-c4e21f4ceab0', '52275b90-9bbf-49d6-81e6-23b771b4a38a']","['13fbd03c-c5d4-4142-8535-2ce7040598b2', '13fbd03c-c5d4-4142-8535-2ce7040598b2', 'a592ea72-1e61-40f9-97b0-8a4b1ec6b702', 'a592ea72-1e61-40f9-97b0-8a4b1ec6b702']",[],['aa819e66-9c01-483b-a8a2-afa5b1b840cb'],1
362a4031-5f4e-4799-8deb-61f5adc803be,Applied Bayesian pre posterior and life cycle cost analyses for determining and optimizing the value of structural health monitoring for concrete structures,2017-01-01Z,2020-12-31Z,"['02990399', '02010301', '02011001', '02999903', '010699', '02019901', '019999']",['f593495d-e999-464c-86b4-3ae6246bf0ca'],['db490c90-5161-4408-acc2-422bb74de1e2'],[],['74b5ccdb-2361-473a-aa87-46655e09e5e1'],1
c813d49d-5cb7-4be4-acdf-1156c32fb286,Study of the influence of macro porous structured carriers and their zeolite coating on mass transport a synergic approach to modeling controlled synthesis characterization and sorption,2013-01-01Z,2016-12-31Z,"['03011999', '010611']",['2d54f82d-49ad-45ff-9141-9992f637bc4d'],['17d3a5a9-b4ed-4a8d-9b35-ca5a658d005d'],[],['f31c2762-144c-446f-b235-f40336e27210'],1
45e54136-80a7-46ec-a4da-e47c734357e5,CO2PERATE All renewable CCU based on formic acid integrated in an industrial microgrid,2018-03-01Z,2023-02-28Z,"['02020804', '01049999', '01040599', '01040899', '01040299']","['a481e681-66e8-4f21-a175-48afb05a61cf', '435ab402-7c48-485a-ae6d-37c949191342', '1c20ff49-da60-4a2c-a9f3-dc1dfe078f16', 'd15a109d-05bc-4194-a241-da284d71b5f9', '88686d9c-78e1-41b6-a7df-22ee1ce0c88c']","['bd6f787f-0372-4ba1-8312-380a4a74862f', '0016eb38-4374-4747-a43f-c408af2c2d70', '0016eb38-4374-4747-a43f-c408af2c2d70', 'ce1ce9f0-d2d4-4e62-9383-98393355ddf9', 'f9fa0c23-606b-4455-99b3-15033bddba43']",['4b2ab86c-3a00-400e-8090-ad87b52a5b0e'],"['e30559e1-ef7e-4be1-9f7d-5885502fea2f', 'd7e463a9-751b-4bfd-8c81-7ed2ab224004', '81d9bbd1-a3cc-4a63-8697-3cebfdba21b8']",1
81d9bbd1-a3cc-4a63-8697-3cebfdba21b8,CO2PERATE all renewable CCU based on formic acid integrated in an industrial microgrid ,2018-03-01Z,2022-08-31Z,"['010401', '010403']",['a37d86f0-4b8f-41db-b486-44cca61fadd4'],['2c3cba4e-e274-4888-b5e0-2eee4e4693d3'],[],"['45e54136-80a7-46ec-a4da-e47c734357e5', 'e30559e1-ef7e-4be1-9f7d-5885502fea2f', 'd7e463a9-751b-4bfd-8c81-7ed2ab224004']",1
daeb7392-321a-4cef-80e4-fc52881037c6,Release of Bisphenol A and other endocrine disruptive compounds from resin based dental materials,2016-01-01Z,2019-12-31Z,"['030104', '030604']",['90332137-fbf1-403c-9b6c-8809c1d65024'],['f20901be-05db-4bff-999f-50bcd86fa63e'],[],['016ee6dc-90b6-4857-a56e-a32ce958fb39'],1
8b75ee93-6081-4ff4-8d29-14628465f4ac,PlasMaCatDESIGN Designing the packing materials and catalysts for selective and energy efficient plasma driven conversions,2019-01-01Z,2022-12-31Z,"['01040703', '02050404']","['a4f327f9-c410-458a-a1cc-c246b40fea97', 'f1884588-54be-47ac-b423-e038d9afbbc0']","['cbecb83c-e43b-47cd-8bfd-a43e24662263', 'cbecb83c-e43b-47cd-8bfd-a43e24662263', 'a592ea72-1e61-40f9-97b0-8a4b1ec6b702', 'a592ea72-1e61-40f9-97b0-8a4b1ec6b702']",[],"['a216dd5d-3678-4c8a-8f0e-4969b6f2a582', '245d94f6-4b4a-4832-bc01-bc148bbf77f2', '02990806-37a8-4ae9-aaae-1dbe8764678b', '375deb5d-3aa8-4631-b024-f0d05389bdd9']",1
245d94f6-4b4a-4832-bc01-bc148bbf77f2,PlasMaCatDESIGN Desiging the package materials and catalysts for selective and energy efficient plasma driven conversions,2019-10-01Z,2022-12-31Z,['029999'],['006c7102-e15e-454d-8960-82d0b32fa15d'],['0016eb38-4374-4747-a43f-c408af2c2d70'],[],"['8b75ee93-6081-4ff4-8d29-14628465f4ac', 'a216dd5d-3678-4c8a-8f0e-4969b6f2a582', '02990806-37a8-4ae9-aaae-1dbe8764678b', '375deb5d-3aa8-4631-b024-f0d05389bdd9']",1
e07777c4-fb30-41e2-9e6e-ce02a539a397,ENTOBIOTA Turning Black into Golden Soldier Fly Larvae Hermetia illucens added value creation by exploring its microbiota and metabolism,2019-01-01Z,2022-12-31Z,"['04010609', '04010604', '04010605']","['e6ed3711-e7df-415c-a608-598d627a05c7', '14a7552a-e260-4ef3-bd2b-b44db7203344', 'e18a04b6-48a7-46c8-99fb-4dd5697ee11e']","['841b6c64-5b64-492e-8ac7-bd8102b62872', '271f025e-1002-40eb-a542-c05a71a55c26', '70f3d05f-a18f-4630-8a50-63b57688240d']",[],"['2e745917-9b68-4dda-9405-ecba11f7b1aa', 'da284eb3-d0bc-4283-ab30-136418bb7e99']",1
