ID,Name,Disciplines,WoS ID,Disciplines WoS,vabb ID,Disciplines vabb,Persons,Size,Alias,when_added
2fac1f58-5366-4158-adfa-5cf8c6188c99,Thin-film based stretchable electronics technologies,[],[],[],[],[],"['e533cbed-b0da-4201-b4fe-b1e18e8de857', 'da483f79-d98f-49fd-b513-3ea0cbd6dedc', 'b16480f2-c392-4745-a442-a688960b7808', '5c25d7ce-5b1d-4980-956a-97b2c63d3322']",5,[],1
873af1a5-b710-48c5-b6cc-65bd38434f3c,Real-time detection of epileptic seizures in animal models using reservoir computing,[],[],[],[],[],"['ac90ff48-af75-4a4b-b50e-5b19c0b5e96e', '7a3fe6f7-6ff0-403b-b8c8-ab6c873a9bd3', '622c6e9d-73ae-4a39-8e6e-18f3c560544a', '67035923-1ee9-46a0-bfe4-cce5ff94ba4b', '98515a4c-85bc-4a1f-92f1-220985660859']",7,[],1
2fac1f58-5366-4158-adfa-5cf8c6188c99,Thin-film based stretchable electronics technologies,[],[],[],[],[],"['e533cbed-b0da-4201-b4fe-b1e18e8de857', 'da483f79-d98f-49fd-b513-3ea0cbd6dedc', 'b16480f2-c392-4745-a442-a688960b7808', '5c25d7ce-5b1d-4980-956a-97b2c63d3322']",5,[],1
de84d8ef-826a-426b-a0e1-211c99f71b87,The systemic kainic acid rat model of temporal lobe epilepsy: long-term EEG monitoring,['0501'],['000366228400001'],['0501'],[],[],"['7a3fe6f7-6ff0-403b-b8c8-ab6c873a9bd3', 'a428c886-981e-4144-b657-06576d747033', 'c3c4c493-f6e7-4d9e-91db-d7231f94a1a7', '30b0c529-12ae-4a20-87b3-f6294f412c7a', 'fc77a0bc-403c-4106-a222-a229da476cde', 'fcc0af3e-352e-4bf7-9240-40031137b0c8', '98515a4c-85bc-4a1f-92f1-220985660859', '67035923-1ee9-46a0-bfe4-cce5ff94ba4b']",10,[],1
ff070314-bc75-470c-a91c-23465d8e8772,Heat-Transfer Resistance at Solid–Liquid Interfaces: A Tool for the Detection of Single-Nucleotide Polymorphisms in DNA,"['/', '0104', '0104']",['000301945900089'],"['/', '0104', '0104']",[],[],"['d4bf26db-2b8f-484e-851c-cda585635ec3', '72145c6c-d751-41f8-8989-36a359646303', 'c595fe4f-9233-4441-a1d8-a42c03736899', 'f8d6ac43-256f-41e8-8ba0-67c85ca4eef1', 'de132e32-38e2-4555-87be-0a27942a798c', 'b535a022-b76a-4cdd-a201-1634c8f8d7be', 'f1676595-6830-45f4-843d-a2c05e255398', '22e760ba-b5eb-48e1-a826-c0ed240e9262', '42b73d6c-a4a4-4d1b-9ac2-1b304afe9d58', 'af8cd42d-1bdc-440c-bdf7-50e8bfcd1173', 'dedd8415-8007-42ea-9ecd-d07de1d5eb73', '1f7d2e04-4c63-4e81-9655-c51be00b83ff', 'bb704cf6-ec5f-44f5-b636-aca65603ad61']",15,"['e577616a-4c7f-408a-8de1-624c734e9fdf', '285c06c7-f063-4be8-b849-bb0aea8cd456']",1
eba4e1b0-bf3c-462e-b869-7bf330655818,Automatic breath-to-breath analysis of nocturnal polysomnographic recordings,"['0501', '0306']",['000292965800012'],"['0501', '0306']",[],[],['98515a4c-85bc-4a1f-92f1-220985660859'],7,[],1
27341a1c-f013-482b-9f75-763cb32d0401,Arbitrarily shaped 2.5D circuits using stretchable interconnections and embedding in thermoplastic polymers,[],['000359158000025'],[],[],[],"['5c25d7ce-5b1d-4980-956a-97b2c63d3322', '53b4cdbd-eafb-4d08-9e99-2f151e5e1a01', 'e48c2331-39e3-4811-b1f2-d664dd2a35bd', 'dc8590a7-0bb2-45d7-8d78-af4ae5e6d594', 'f005a9a7-09cd-4aa1-9edc-d28a65f0127c']",8,[],1
3bb18cc3-67d2-4f9b-93e6-78636033e5b8,3-D simulation of compound thin-film transistors,"['0104', '0202', '0103', '0103']",['000286100700001'],"['0104', '0202', '0103', '0103']",[],[],"['d5d59896-6346-47b7-85bd-103f773e933c', '5c25d7ce-5b1d-4980-956a-97b2c63d3322']",2,[],1
1a5a1b8c-ce21-4a3d-bd1d-cfc5f723434d,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,1
895f9e10-a1dd-4999-84d2-9df9e29ab595,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,1
845994ac-747d-4cb0-bd54-953c143e97a9,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,1
9b4a8ca4-004e-4915-a111-e3e110b2b7ce,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,1
7b412138-1cd3-47b5-bca1-fa5c6b4e5cd8,Textile antenna systems for positioning and off-body communication,[],[],[],[],[],"['ca6546ea-344f-4812-b230-e946a19498f3', '296f4f15-6bd9-4be5-8ad8-6af1d01b8ced', '35b06a48-c9ee-455d-bf85-0eb235415cf2', 'ceadf55b-7ba7-4b04-ac82-37f3afff1d5f', '5c25d7ce-5b1d-4980-956a-97b2c63d3322']",9,[],1
77b748d6-d334-46e8-aa29-39079db339a1,"Vagus nerve stimulation triggered by ictal tachycardia-based seizure detection, a prospective multi-site study",['0306'],['000337979300033'],['0306'],[],[],"['98515a4c-85bc-4a1f-92f1-220985660859', '67035923-1ee9-46a0-bfe4-cce5ff94ba4b']",10,[],1
0ec3c06e-4c5f-4241-8a2e-5032e619429d,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,1
ed088b60-6972-495d-b8d1-0e1dad060925,Dynamics and organization of alpha3-containing glycine receptors using single molecule detection,['0306'],['000293637300374'],['0306'],[],[],"['1c334359-cbd4-46f4-a50e-20a4fabec0fc', '24a36ae4-b140-4532-b1f4-c980f8870b49', '3919572c-ef50-47d3-894e-3daa1d99a40f', '42b73d6c-a4a4-4d1b-9ac2-1b304afe9d58']",8,[],1
