,0101,0102,0103,0104,0105,0106,0107,0199,0201,0202,0203,0204,0205,0206,0207,0208,0299,0301,0302,0303,0304,0305,0306,0399,0401,0402,0499,0501,0502,0503,0504,0505,0506,0507,0508,0599,0601,0602,0603,0604,0699,0700
0101,0.000,0.316,0.400,0.737,0.658,0.487,0.698,0.458,0.530,0.569,0.502,0.794,0.650,0.608,0.613,0.482,0.491,0.578,0.547,0.532,0.660,0.701,0.606,0.789,0.589,0.641,0.770,0.326,0.367,0.539,0.663,0.676,0.843,0.799,0.816,0.862,0.809,0.591,0.750,0.771,1.000,0.683
0102,0.316,0.000,0.532,0.682,0.724,0.499,0.604,0.630,0.570,0.327,0.416,0.720,0.599,0.520,0.656,0.342,0.389,0.499,0.513,0.544,0.520,0.650,0.472,0.638,0.558,0.758,0.940,0.410,0.386,0.530,0.605,0.522,0.704,0.667,0.516,0.737,0.548,0.317,0.419,0.639,0.603,0.772
0103,0.400,0.532,0.000,0.300,0.471,0.582,0.580,0.510,0.698,0.354,0.482,0.444,0.437,0.664,0.652,0.430,0.462,0.571,0.698,0.565,0.863,0.652,0.630,0.817,0.775,0.983,0.986,0.874,0.729,0.762,0.932,1.000,1.000,0.796,0.952,0.963,0.789,0.968,0.994,0.782,0.961,0.651
0104,0.737,0.682,0.300,0.000,0.646,0.417,0.545,0.526,0.638,0.446,0.530,0.224,0.330,0.498,0.396,0.699,0.629,0.441,0.541,0.649,0.648,0.334,0.457,0.796,0.507,0.670,0.773,0.757,0.820,0.683,0.904,0.875,0.915,1.000,1.000,0.712,0.711,1.000,0.665,0.706,0.762,1.000
0105,0.658,0.724,0.471,0.646,0.000,0.416,0.371,0.705,0.496,0.613,0.615,0.483,0.545,0.668,0.602,0.725,0.583,0.640,0.860,0.599,0.742,0.868,0.633,1.000,0.438,0.757,0.776,1.000,0.721,0.660,0.610,0.831,0.843,0.458,1.000,0.793,0.357,1.000,1.000,0.556,0.746,1.000
0106,0.487,0.499,0.582,0.417,0.416,0.000,0.262,0.551,0.682,0.567,0.741,0.541,0.530,0.349,0.398,0.513,0.676,0.262,0.414,0.471,0.479,0.385,0.299,0.537,0.256,0.362,0.517,0.564,0.544,0.628,0.651,0.714,0.863,0.705,0.485,0.711,0.588,0.863,0.775,0.741,0.862,0.820
0107,0.698,0.604,0.580,0.545,0.371,0.262,0.000,0.605,0.513,0.622,0.732,0.514,0.665,0.606,0.468,0.700,0.577,0.623,0.665,0.542,0.736,0.608,0.616,0.966,0.284,0.506,0.817,0.860,0.468,0.649,0.695,0.700,0.621,0.551,0.419,0.518,0.537,0.922,0.905,0.581,0.822,0.933
0199,0.458,0.630,0.510,0.526,0.705,0.551,0.605,0.000,0.916,0.605,0.785,0.604,0.668,0.729,0.763,0.679,0.792,0.689,0.754,0.888,0.878,0.818,0.708,1.000,0.572,0.758,0.965,0.977,0.781,0.649,0.962,1.000,0.828,0.768,1.000,0.656,0.911,1.000,0.977,0.872,0.909,1.000
0201,0.530,0.570,0.698,0.638,0.496,0.682,0.513,0.916,0.000,0.557,0.430,0.641,0.411,0.765,0.640,0.524,0.442,0.831,0.812,0.649,0.621,0.958,0.812,1.000,0.647,0.985,0.915,0.621,0.398,0.731,0.528,0.639,0.523,0.438,0.625,0.476,0.502,1.000,0.919,0.220,0.647,0.346
0202,0.569,0.327,0.354,0.446,0.613,0.567,0.622,0.605,0.557,0.000,0.272,0.409,0.436,0.459,0.703,0.323,0.434,0.459,0.604,0.702,0.578,0.517,0.497,0.633,0.582,0.841,0.935,0.561,0.641,0.713,0.697,0.540,0.719,0.721,0.603,0.804,0.778,0.790,1.000,0.562,0.794,1.000
0203,0.502,0.416,0.482,0.530,0.615,0.741,0.732,0.785,0.430,0.272,0.000,0.501,0.301,0.502,0.484,0.490,0.243,0.519,0.724,0.854,0.572,0.786,0.522,0.796,0.729,1.000,1.000,0.722,0.578,0.874,0.857,0.836,0.884,0.707,0.882,0.862,0.778,0.929,1.000,0.639,0.773,1.000
0204,0.794,0.720,0.444,0.224,0.483,0.541,0.514,0.604,0.641,0.409,0.501,0.000,0.371,0.532,0.311,0.765,0.542,0.613,0.775,0.677,0.765,0.478,0.632,0.982,0.488,0.897,0.803,0.731,0.744,0.770,0.845,0.676,0.745,1.000,1.000,0.911,0.965,1.000,1.000,0.945,0.964,1.000
0205,0.650,0.599,0.437,0.330,0.545,0.530,0.665,0.668,0.411,0.436,0.301,0.371,0.000,0.478,0.427,0.641,0.460,0.492,0.651,0.662,0.668,0.589,0.486,0.712,0.517,1.000,1.000,0.793,0.807,0.854,0.843,0.675,0.787,0.955,1.000,0.779,0.922,1.000,1.000,0.850,0.978,0.483
0206,0.608,0.520,0.664,0.498,0.668,0.349,0.606,0.729,0.765,0.459,0.502,0.532,0.478,0.000,0.339,0.438,0.616,0.387,0.529,0.589,0.442,0.435,0.387,0.582,0.390,0.615,0.899,0.651,0.767,0.915,0.839,0.754,0.972,0.940,1.000,1.000,1.000,1.000,1.000,0.750,1.000,1.000
0207,0.613,0.656,0.652,0.396,0.602,0.398,0.468,0.763,0.640,0.703,0.484,0.311,0.427,0.339,0.000,0.543,0.495,0.469,0.719,0.693,0.629,0.581,0.464,0.744,0.319,0.623,0.616,0.740,0.713,0.930,0.949,0.672,1.000,1.000,1.000,1.000,0.980,1.000,1.000,0.912,0.980,1.000
0208,0.482,0.342,0.430,0.699,0.725,0.513,0.700,0.679,0.524,0.323,0.490,0.765,0.641,0.438,0.543,0.000,0.453,0.526,0.573,0.601,0.649,0.690,0.552,0.740,0.424,0.606,1.000,0.593,0.468,0.770,0.729,0.613,1.000,0.593,0.839,0.638,0.781,0.972,1.000,0.650,0.947,0.429
0299,0.491,0.389,0.462,0.629,0.583,0.676,0.577,0.792,0.442,0.434,0.243,0.542,0.460,0.616,0.495,0.453,0.000,0.711,0.740,0.631,0.601,0.812,0.681,0.968,0.576,0.921,0.958,0.727,0.534,0.753,0.706,0.588,0.801,0.593,0.755,0.788,0.677,0.666,0.490,0.662,0.672,0.584
0301,0.578,0.499,0.571,0.441,0.640,0.262,0.623,0.689,0.831,0.459,0.519,0.613,0.492,0.387,0.469,0.526,0.711,0.000,0.239,0.381,0.318,0.308,0.157,0.413,0.599,0.473,0.624,0.413,0.769,0.553,0.672,0.863,0.949,0.908,0.848,0.812,0.880,0.825,0.709,0.877,0.950,0.630
0302,0.547,0.513,0.698,0.541,0.860,0.414,0.665,0.754,0.812,0.604,0.724,0.775,0.651,0.529,0.719,0.573,0.740,0.239,0.000,0.443,0.375,0.372,0.276,0.388,0.802,0.558,0.702,0.545,0.715,0.707,0.668,0.849,0.902,0.782,0.789,0.790,0.899,0.913,0.853,0.994,0.936,0.692
0303,0.532,0.544,0.565,0.649,0.599,0.471,0.542,0.888,0.649,0.702,0.854,0.677,0.662,0.589,0.693,0.601,0.631,0.381,0.443,0.000,0.435,0.472,0.424,0.623,0.645,0.778,0.874,0.360,0.567,0.597,0.477,0.541,0.670,0.666,0.777,0.711,0.867,0.603,0.580,0.757,0.698,0.879
