,0101,0102,0103,0104,0105,0106,0107,0199,0201,0202,0203,0204,0205,0206,0207,0208,0299,0301,0302,0303,0304,0305,0306,0399,0401,0402,0499,0501,0502,0503,0504,0505,0506,0507,0508,0599,0601,0602,0603,0604,0699,0700
0101,0.000,0.195,0.286,0.667,0.376,0.486,0.409,0.534,0.436,0.339,0.359,0.750,0.770,0.399,0.633,0.301,0.405,0.544,0.540,0.466,0.726,0.605,0.533,0.678,0.668,0.563,1.000,0.372,0.393,0.442,0.682,0.733,1.000,0.586,0.647,0.635,0.739,0.489,1.000,0.759,0.727,1.000
0102,0.195,0.000,0.445,0.612,0.478,0.420,0.542,0.515,0.499,0.251,0.379,0.758,0.495,0.291,0.516,0.215,0.414,0.415,0.444,0.448,0.734,0.650,0.471,1.000,0.570,0.742,1.000,0.372,0.439,0.475,0.771,0.658,1.000,0.646,0.478,1.000,0.747,0.460,0.672,0.766,0.601,1.000
0103,0.286,0.445,0.000,0.325,0.378,0.815,0.410,0.391,0.623,0.375,0.482,0.468,0.401,0.599,0.745,0.530,0.447,0.504,0.593,0.683,0.785,0.419,0.542,1.000,1.000,1.000,1.000,0.686,0.776,0.563,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.739,1.000,1.000
0104,0.667,0.612,0.325,0.000,0.576,0.310,0.454,0.392,0.696,0.497,0.583,0.260,0.291,0.332,0.348,0.577,0.531,0.352,0.459,0.549,0.334,0.312,0.357,1.000,0.289,0.512,0.506,0.660,0.719,0.624,0.765,1.000,1.000,0.724,1.000,1.000,0.658,1.000,1.000,0.679,0.729,1.000
0105,0.376,0.478,0.378,0.576,0.000,0.330,0.193,0.656,0.286,0.491,0.554,0.699,0.519,0.737,0.578,0.383,0.255,0.620,1.000,0.735,1.000,1.000,0.609,1.000,0.326,0.400,1.000,1.000,0.423,0.385,0.385,1.000,1.000,0.337,1.000,1.000,0.550,1.000,1.000,0.444,0.589,1.000
0106,0.486,0.420,0.815,0.310,0.330,0.000,0.265,0.304,0.555,0.526,0.816,0.666,0.361,0.311,0.286,0.392,0.563,0.235,0.317,0.384,0.354,0.373,0.246,0.641,0.247,0.287,0.391,0.584,0.716,0.607,0.646,1.000,0.780,0.767,1.000,1.000,0.655,0.804,0.598,0.569,0.772,0.661
0107,0.409,0.542,0.410,0.454,0.193,0.265,0.000,0.686,0.348,0.523,0.622,0.436,0.580,0.683,0.499,0.407,0.299,0.608,0.784,0.522,1.000,0.617,0.668,1.000,0.256,0.383,0.657,1.000,0.412,0.406,0.389,1.000,0.713,0.350,1.000,1.000,0.633,1.000,1.000,0.476,0.705,0.588
0199,0.534,0.515,0.391,0.392,0.656,0.304,0.686,0.000,1.000,1.000,1.000,0.662,1.000,0.701,0.678,0.509,0.453,0.776,0.722,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.580,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
0201,0.436,0.499,0.623,0.696,0.286,0.555,0.348,1.000,0.000,0.427,0.384,0.559,0.429,0.767,0.575,0.365,0.276,0.762,0.786,0.525,0.785,1.000,0.753,1.000,0.493,1.000,1.000,0.687,0.343,0.409,0.370,1.000,0.514,0.296,0.711,0.562,0.403,1.000,1.000,0.241,0.481,1.000
0202,0.339,0.251,0.375,0.497,0.491,0.526,0.523,1.000,0.427,0.000,0.217,0.624,0.469,0.289,0.690,0.238,0.290,0.486,0.650,1.000,0.809,0.523,0.571,1.000,0.536,0.741,0.687,0.525,0.536,1.000,0.551,1.000,0.543,0.729,0.513,1.000,0.746,0.768,1.000,0.444,0.734,1.000
0203,0.359,0.379,0.482,0.583,0.554,0.816,0.622,1.000,0.384,0.217,0.000,0.454,0.366,0.337,0.576,0.343,0.316,0.682,0.787,1.000,1.000,0.754,0.706,1.000,0.649,0.716,1.000,1.000,0.584,0.736,0.745,1.000,1.000,1.000,1.000,0.701,1.000,1.000,1.000,0.741,1.000,1.000
