ID,Name,Start,End,Disciplines,Persons,Organisations,Publications,when_added
9e4534fe-86d3-4db8-bb3f-ac23f0d9229b,Bucharest - The City with One Inhabitant. The City-Me,2018-05-25Z,2022-05-25Z,"['060203', '060403', '060405', '060407', '060412']","['613e4545-39c6-4b5b-9cb1-993191f97c75', '01e1efb5-4056-47af-b1de-56a6cb4d6d11', '86efd411-0beb-4b17-99a1-4b302b34c18b']","['6301965e-32cc-4047-9e65-daed891a4240', '2393a565-bab5-4281-94b0-01c7b529db6c', '2393a565-bab5-4281-94b0-01c7b529db6c']",[],0
e9b13b8e-bef3-4035-ae20-af9878ecb451,Contract for work item 2 (WI2) - Satellite network of experts - Satnex,2015-12-21Z,2018-06-30Z,"['020201', '020202']",['35b06a48-c9ee-455d-bf85-0eb235415cf2'],['f2406cda-0683-427d-8217-e1071d3a5e3c'],[],0
ab239d5f-43de-4571-8725-7aa4d473317b,From Material to Meaning - Material Culture in Architecture.,2018-09-11Z,2022-09-11Z,"['020101', '020102', '020108', '060401', '060402', '060403', '060408']",['43c66a4f-8c7b-409c-b90c-b53ff517b21b'],['6301965e-32cc-4047-9e65-daed891a4240'],[],0
