ID,Name,Disciplines,Projects,Organisations,Publications,when_added
fa7286d6-92bc-4a85-9e5b-5de2b0ed3637,Dante Mantini,['050301'],"['bd5b8f0b-3cb2-41ba-87c1-cc8d4f2ec70c', 'f9818e12-e767-4e60-9272-2efeda03cfba', '232dde36-2e1d-4880-9772-c26eb5e8517b', '35ae9e8e-8967-4ee4-b1cf-e2592ca43a04', '1044690e-f1c7-45a9-b3e8-bb44f4043c11', 'bca8f510-4854-4431-985e-cf33af6b5441', '1d4cfdc3-b267-456d-926d-cecae6c29da4', '70104992-ef5d-4d6e-acc1-3ac21ca3de6b', 'ebe85fbc-fd24-48c7-b80d-1d3a91802b0b', 'ff37f6f3-5b95-42ea-9161-d7e22b51acc4', 'cf23dfb1-24fd-41c3-a596-ce7705c5e16e', '678df2cc-27ed-4514-8afa-eab18ca91541', 'b318edaa-4c04-41db-8ce1-459198f84391', '7207f1c5-fc7c-4a78-8e09-84e72f56aafc', 'e203d434-2a81-4263-b31e-e1b9743f52e4', '067146c9-432a-4cdf-b419-c439eca97076', 'c768baec-d978-441a-b147-8a32b5f366b0', '4a22d204-1f68-405f-b589-b56604e9fcf7', '2ffc3170-0009-48e5-a030-f4482430a546', '5c50c802-339a-47d3-b5cf-9ccb7ffb0841', '55526fe4-9152-4d17-bbf3-411f4d0a31ed', '0b20f04f-e0b1-471f-9a37-d8c58fb997f9', '23dd667e-fafd-4d4a-bcc6-2271e2a4a3b4', '5dad695e-5d66-41fe-8898-9d732b2f1c8a', 'e6d6207f-85c7-4602-981e-d530de868556']",['d4a49766-ed89-4de9-a06b-3c45f728354f'],"['8a91fac1-8cd2-42e2-8720-3f9c5302cab4', '46bf7a7e-7cd3-41ad-8ac6-699b666d1497', 'f7f43a77-fa56-421c-90c5-a9e13201d05b', '0a74d7b7-b5ce-406c-ac64-7e19397e66d2', '0c613fca-f070-4000-a4a3-594ba01ae758', '3b448c5d-98a1-4459-b7ba-739c14a26e78', '04713613-b103-4fcb-90b2-a50cc3d42647', '324de20f-06e8-4efa-91ba-3255d7c571d4', 'b9dd257e-9cca-4e2b-90d5-7aa322930d5c', 'f42dd124-6609-417a-84c6-9c9d443ff482', 'ba54f6dd-aeac-4b7c-b10b-cd65e83121c1', '4c7647b2-1ded-4a15-909e-0099c9fa66e2', '990b9f40-7483-4d5a-85af-39155ed5db0e', '4943ee7c-135d-47d8-a8fe-9078fdb8aef7', '2275dd16-3b76-44d8-ac7c-10548a2a81a2', '147bdabc-0097-4eff-8de7-4fc199a88ac4', '20347cb7-a9f0-45bd-8c70-d7a848527ea4', '7409f6df-df42-4741-bebb-6815cbc8622a', '3b90f6f4-eda8-473e-bef9-9fcc1fbd20ba', '71760cda-2a39-422d-90b0-54fe29d1ff8b', '9150b2a4-76d6-468a-a643-2b72a62549a7', 'b135f033-2ad2-4d54-8f9d-99d8ead2e728', '48d7b78d-5895-413f-91aa-5e52f758bcb9', '285b62d6-5386-45f0-bdc5-7f732081b241', '3870ccc0-34d1-43b4-8df7-28771d13bb83', '890f0862-e81c-42e2-9dcb-e50400f984d0', 'd618f87b-a409-4b4a-ab43-8f2fa0f90d8b', '97aabf3e-7a78-4423-b104-a802ea387a41', '95748e65-b845-4fb3-90c0-cb22571815ed', 'c826ddd7-c245-49d4-b913-98877f3d580d', 'f4fdd7c9-57ba-4a99-8fa1-8910cc09a2c3', 'ee010240-2746-45aa-bc98-6b630361c45a', '24847528-a660-467a-a06d-868c09542256', '27e15410-de4a-4dd6-9f46-b8f3b131ddb2', '93fb9cdc-efcf-4593-8a55-06b05014afc6', '096de4c5-992a-460e-b5ff-f86a90f45f82', '8f7e9e87-c3c6-41fe-8c8a-fa2a35f77709', 'c8f834d7-a3b9-4bfc-9a61-226341630f66', '098c28c6-82ad-4443-9efc-e91d688ce5d3', '864ea3e2-735c-447e-a520-a2a2049c8558', 'fa643714-3890-4e69-9580-018f0b8c05b9', '64b81a00-0c9f-4419-89ae-59bd1528e592', '94ed0ce7-d4ae-44ad-8a73-c43cbe286ec1', '56cff8c0-bffc-476d-a951-faabef3655d7', 'e9839fc2-5206-4d6b-b5e1-5cfb77c055be', 'd624d949-c8f4-4280-a32f-e6518d4d92d5', '2159f557-1895-4a18-a39c-a7d7dba8dce5', '406afa9c-4778-4d84-9249-329fe35bcd63', '0b7894a3-253b-4a13-aec2-9fc254c2a757', '17b8b5e1-5a2b-476c-aeac-7f64ff6a1a4a', 'fc394793-7bc1-4513-837e-660182d025d7', '3ef23628-c2fb-4ccd-b0d4-3465988ae28d', '4f72df83-72ee-4d46-9748-ee01c91284d8', 'b58251d5-fb3a-4fc9-9ae8-58b12a417b2c', '2d292daa-490f-431b-9384-659f33181a27', 'c08e71b5-7534-46f4-8e29-2a5a92a9472a', '4f654855-1b62-420e-8b45-40bec48e4076', '5be8ec82-3650-4233-a178-6c4bae417f33', 'ddfe771f-0b1a-45ca-8398-0ddea0716e36', '667aceed-aea7-435d-a942-058aa1972966', '69f1f51b-7389-4ad6-b24d-406aff591e79', 'cd33c73f-e335-40b3-b442-6716aef64f10', 'f0e70681-39e9-45c6-9d52-f0e2a6b745e7', '23ab981c-501c-42ad-b201-e0f05525dfa7', '006c7c2a-fc2f-4f75-9143-4da0b0a6ffe9', 'ea7e3125-c918-40d3-a6c9-9f9e30932e16', '74a00aeb-972b-42f9-af53-9f240e9cb35c', 'f40fd7c0-e0a4-4d86-9db0-631fc530ed70', '10b09726-ca2c-41e8-8bf4-966e92ca1213', '9733972f-a5f9-43ce-b8b8-8bdb3783444c', 'f2b54455-be30-4fc0-8562-ca7e74ba0016', '85fb13ff-b430-4b08-98e6-5dafce5cda73', 'c1d22a7d-5d66-4c8c-b95c-04ab177afdf2', '92d2788e-9497-4c45-be65-db21e4f70dd9', '6fc8ec5c-fcf7-4eef-802b-66778eaec6e9', '8b06cca1-8e8d-4945-a29d-73d9ce7bede2', 'ad5b0aa9-7065-4b68-bff2-21183a9bb6d5', 'e5b962ad-9624-46ec-8c96-94c9724b49b7', '25445f1c-653e-41c2-a70a-b7ea8a7c5224', '91961e18-339d-490f-84f9-fff0621bdd99', 'd26f0d57-f293-4f87-b70d-c017e5edeaee', 'f627eee9-d5ee-4289-9290-ab96142a18c1', 'a13d49e1-750a-45b2-8167-c4930b23aa37', '21836e39-7361-4521-8110-54b684626914', 'a58ec441-25d5-4d0b-bef5-123cd2c0931e', 'e1bd2a3e-40e1-42e7-8642-acfe689343a9', 'a485a2c1-906b-4906-9c3c-e2166d1fe731', '874776c6-8e6b-4581-9d53-90dbb6f756b7', '8b701684-6bea-4c5d-951e-c3bc9247a611', '57910375-97f6-460f-a919-2dd2983dcb40', '235b5dca-76e6-4cec-8d48-e89981063871', 'a54bd1ac-78ef-4373-b4e2-909ae2e7d3b7', '0555ce9d-0944-46e2-8b95-7e04a14ba53d', '4410569e-38d2-4229-8d57-9855f75554c1', 'bc6c26ea-ee04-4ca1-9812-6a5686b10890', '41bcf273-8111-4f9e-ac9f-6b6e13f7648a', 'f506ae84-5a1f-4c5c-ab04-576c6a0770fd', '5e13a9de-94d4-49e5-9cbd-2c30f172d34e', 'a6c0b0d3-7708-4fe7-8926-c83ff4950ee2', '8d2fbd72-9ed7-4b78-9993-e6c6b0b5f01b', '41b9decd-3238-492a-aa7b-a17935b4a70a', '9a40f24c-57e1-4d5a-87d0-edd90f98d0d0', '0f5396c4-2a92-41c5-8af0-b382c65ebae4', '2bcb9e6b-1ec0-40db-8e90-b22547dfdabf', '06f7403d-f24e-401f-99e2-3f636f0f30fc', 'a0182b13-a01e-4f1d-806b-4c22eab558e8', 'b4e09d6e-fa29-40c3-b3d1-857f314ce1bf', '0478e62d-ecf7-4cb8-99cc-a9984baca6a6', '9f438d0d-7607-40df-a114-5f8f1e9b8d76', '4e79d137-cfd6-4cf7-b4f8-edab186be84a', '4d604b7f-0c72-4610-8c6b-6a5fede943d4', '8f39ff36-9f4e-44f5-9036-165d16d17f5b', '258889e0-b9b6-4801-82e1-558b199fec41', '5b2d9462-fdd0-42b5-9306-842b787c3e23', '0ea4c5d8-3521-42cd-a8d6-d163452cb6e5', 'd0c9cc31-a704-4667-b496-afda4fc93d1d', '457a3284-fca9-4d30-930f-7d9b5acdfe1c', '7fc32d84-623a-470d-b098-2a70e4c9fc48', 'd45fae2f-ad6f-4324-847e-7d0b21be8732', 'a06f9323-140c-4983-bf87-5e20995d10bf', '266cc8a4-241b-495d-a9c6-93ffb68ba24a', '22cfadb1-1852-48b6-8b4d-a70c1d5c3523', 'cbdfe583-a440-4c85-a2fc-e37db192fc23', '7af68c2c-bf6b-4e25-93bd-1a9a48f0d32a', '98699f16-a314-4bac-a8df-130a494753f7', '51627618-d55c-4f55-b0b4-7a46fdd4d4b2', '624c49d2-f8b8-4fa4-ad04-85b8680c1eae', 'd63df1c2-455a-490d-bda8-4ca2e007df21', 'f34ba434-c80b-4f41-a918-e4c38be4e456', '8c962102-3d22-40ea-bbe6-7fe512814601', '81ab52b0-fba9-4e93-a5fb-1aad7f0407da', 'bfd3b194-7618-491d-9bda-c7c9c78b20ed', '5d7190e0-c52a-4f26-b866-bd48cf7a3b0c', '315b1e72-2c66-42d8-88fd-8a8c11826f3e', 'b9234c71-00e8-4487-a1ac-e09b0bdc2e45', '515813a8-3985-41a3-b32b-f64813162902', 'book-component:515813a8-3985-41a3-b32b-f64813162902', 'e8b00c4e-97bf-4450-9a08-ab52b99912a5', '8bddc59c-0cf7-4673-8ffb-9cb0c8d96f4a', '7070ef5e-dfb8-4323-a786-6030edb03cb8', '923ff1bb-d598-4b6d-9758-d380e98786c5', '9ca9c356-a423-4a9a-923b-62cb96475ad2', 'f91288a3-8c13-4336-9022-27e95242c191', 'e58295b9-a335-4b65-be5a-d81f66c6a3b8', 'c68b2da1-23de-439a-9d89-dcc75f167620', '3d28bc3b-625b-4417-98e8-f90348ad16c0', '1b90ab7f-4cf7-4a97-a546-9b6d154e61c8', '7ba6f788-dee7-4615-9ed1-3ae1e1b2c176', '34ad3881-a487-4f67-bdf9-0f50288bec1c', '00df9bc4-1e58-41a7-a2a2-465373f0ab80', '186a4061-a54b-4882-8b10-ffab0407086d', 'fce1b7ea-6389-46ad-affc-a939f9b842dd', '42b54c0f-6fed-4a54-9b23-6472cea1ee7a', 'f823a5cd-6858-46a2-986f-771ce04db144', 'c6d9bd73-6112-4d04-8ef1-c95de3106d92', '59e3be18-8b66-4221-a1ec-c98f49c5c393', 'e204e450-008f-43c2-8b64-435d6f8f90ed', '4c8d77db-843a-4556-9ad4-530aca415d5b', '57ea818e-0932-4753-a5e8-f89f3351a405', '2871b903-9305-4f57-9998-d283fed3bf27', 'ae916350-65df-4b18-9014-e00d84e6c297', '189afeac-49fe-4509-88b9-c88c38110a7e', '6c40110d-0bcc-4be6-a194-416e86a1a4b6', '875bf974-2635-499c-8540-f9adfd88009b', '244102ce-0681-43c1-9eb8-3864a930da0c', '074b18c7-0e7a-49b6-9384-9b02697e40a0', 'ac1f708f-240d-4fd2-9ad1-ce9803b571a1', 'e9c9c551-1eca-49eb-a5c6-9750b88998cd', 'e9a6ad23-5d73-4fd7-81ce-cfb4d9600a0f', '914916bd-6ea2-4810-bdd5-fd659f77e829', '4d02fde7-9ef9-4b32-8edd-0d4f68266074', '8f94d778-f6dd-4d2b-ad8e-829d56e23003', 'caaae46f-bc44-47a8-8403-777c26e46547', 'd2a032b7-3f08-4354-8875-b2f2b34bb89f', '9527167f-cab8-4c28-8f7c-317efe28eeac', '660727a0-01bf-4ebc-9738-2318b6eec879', '05f253f8-4cdc-45f7-88ef-b423654e845e', '86c6d210-ed70-42ca-8ca4-e682a0779e1e', 'b2d14fc6-ef8d-49ae-a21c-595037936933', 'feca57b1-9663-44bd-8365-ccff2a7c2351', '0a975f56-d1c2-4918-ae6f-10805adfc2f2', 'c0d69614-0f66-4fca-ae7c-ae59acbca790', '07519bd5-6c5f-4b26-a84a-5770c64cf25f', 'cd6ede34-d2e0-41e5-9e1f-12d7d05fa2ef', 'b827e5dd-de85-4899-8874-cce65d5b64c5']",1
dd0a4f8b-e28f-4dce-bd2d-82c6aca4e79f,Andrey Postnov,[],[],[],"['18cad42a-5921-469c-b0e7-fbaea9b019d6', 'f80c8013-8266-42b8-9138-88a112eae184']",1
9cda9e90-cc2b-4ab8-9bf7-da6bad546806,Phil Salmon,[],[],[],"['141b2808-e5e0-49d9-8b8e-8aa91907be52', 'aa638e12-2c30-4e66-9a25-05ecc6d6c0d8']",1
62f2beb5-56f0-4219-a11e-ed882f8cfcb4,Frédéric Amant,[],[],[],"['5db2916f-b76e-49ce-8ad4-dc6a5a01657c', '1fe9bb88-b85f-4f2b-bcfc-2d3762dffb02']",1
e6305a35-06ae-48c2-b85c-e0a2c0f64cc6,Abdullah Sener,[],[],[],"['f03729eb-699b-4f94-97ed-604643439211', '2c781035-fc71-4b25-aa33-ed2bdefcd1f2']",1
f4df2d83-b024-41ad-833c-4ec67ec28c9b,Caroline P. Slomp,[],[],[],"['f3e3761f-0d1b-4a8c-a0c2-6c151fb15c05', '379c3397-b93a-464e-b04f-3c3514133529']",1
2c74713d-6e7f-40ab-acac-0fcd87c1865f,Veerle Van Gerwen,[],[],[],"['db5785a2-b11b-478c-8621-8e49ec319da6', '6a2f71c2-67fa-4d3e-9c08-6f6a88ad7c80', '35a4b412-687c-4027-a112-14b0dd7fd17d', 'a74d8c68-d8fa-4cfe-a761-0628765227eb', '463dafa8-fbc8-4dac-bdfc-9b17c47a1c03', '81f96333-d227-4ac2-aa0b-b06eeb4a3599', '65ab605e-6618-492a-9f5b-b6e8c0a2c689', '31f1c299-1890-40a2-bc93-36fab6bdc590']",1
e0855a68-d2fc-42c6-864c-5693e3aaba99,Ramon Iglesias-Rey,[],[],[],"['a7fd25ff-47b9-4892-bb9b-5e2367d47961', '096de4c5-992a-460e-b5ff-f86a90f45f82']",1
50898dc2-9d74-4c90-b840-b2b41a3df80d,Anna-Pia Papageorgiou,[],[],[],"['0f54d3e2-c414-45d5-81ca-cc1e9c118a28', '393df00d-c904-45b6-a7cb-30d871c25dd3']",1
fbbebcec-ef96-4f8e-84be-8e82b9731cbf,Tom Maris,"['020601', '020602', '020603', '020604', '020699', '020701', '020702', '020799', '029901', '029902', '029903', '029999', '040101', '040102', '040103', '040104', '040105', '040106', '040107', '040108', '040199', '049999']",['19ffa7df-678a-44be-ba7c-787f536575ee'],['f414cd4a-dd59-4663-94e6-573a84c78227'],"['8122e1b2-59d0-45dd-9f2a-1cbd8389f5f1', 'book-component:8122e1b2-59d0-45dd-9f2a-1cbd8389f5f1', '57debcac-9f21-4e34-b448-6cb4b77532c7', 'b8e5fe4e-2ef8-4221-9298-c5305ea76c91', 'ba96e241-6119-45b7-8aad-954a3a360594', '499ad80d-9a94-4697-ac53-e49c2e140bee', '80039655-213a-44a8-b671-d3b109b9f791', '96d8481f-eb17-4ec0-a567-d345b72efca3', 'a67a062b-23c4-4948-bae1-e7f356fd764b', 'book-component:a67a062b-23c4-4948-bae1-e7f356fd764b', 'd45e862e-279f-4b14-a933-9f92cb524a52', 'book-component:d45e862e-279f-4b14-a933-9f92cb524a52', 'ad2a5f21-41c9-4132-b9a1-7258fbe25e55', 'book-component:ad2a5f21-41c9-4132-b9a1-7258fbe25e55', 'b3a298c1-6906-43ba-95fc-7c8f61a5d561', '8adae5b6-7c7c-4411-9e43-757a82a832c7', '697aca34-d207-421d-ab8a-383fbb5810b8', 'c3966647-2bb9-4bf7-bbde-e9b8961b1b64', '0fa25dad-82ce-40db-9e1a-9e729a264cb7', 'ec15d95b-5213-4e58-ba1e-10cb0c724bce', '52b75c10-715a-4d3c-ba1f-300fde2875b7', '14cc83b9-d8c1-4695-9cb7-224936a662e2', 'da05c10d-ce24-4278-96ab-51b9248380bc', '1396aa80-c7b1-41e5-aa79-95437b836368', '0ef45dbf-9820-4fe9-b77a-85d9710ed10c', '99372ad3-5270-41bd-92ce-dbe4e867d4a9', '58f4fa71-4392-4dff-9d71-1d743f83bd19', 'c440b39a-537d-4614-b768-7bfe5c5c92bb', '6c83cdb9-f981-4c3a-a5d0-0872a697c0f3', '30f734f6-8302-4e19-a063-17685fc26679', '40c97bff-066c-4563-bc16-741bb77870da', 'b7e6fb96-08ee-4423-9c93-92b12880118c', '01c381af-054b-42a7-adce-61014992ff0a', '9b7c73e8-a6a7-4ecf-8097-fb26d5298c7c', '71000db3-475e-433d-8d5b-f2f0d0e9c5a5', 'd00f1fa2-9e98-46f1-9451-276b7843d03b', '3af0c935-4cc8-4709-9641-6a73cf47d2cf', '32e11d24-3fc2-487c-baa9-fd4569e79a1a', '0c31e75c-0af1-48b3-9058-c8f46b62c775', 'e141fc20-cb43-4fca-a52d-fef7dfa8d2e7', 'b0e70eb6-d60c-4359-a5db-b6bc3e69f76b', 'aad3d0ec-f04d-481e-acec-86de116a6c86', 'b3e8a934-b181-48e5-be90-02cef917b3b2', '49d4e80d-01ee-4e74-be94-2d396ab0d8a6', 'e7c149ac-d44b-4b10-970a-6f0dc59195e3', '717ec78d-8e2f-4830-a7cc-99fe4fbdb920', '1d67e08f-08f6-4acb-a844-e41d06ea42f4', '65bec8f6-51fe-4215-b48e-732afad37ce3', 'cc0d8d33-bee0-4baf-9176-c78ccf3cdfbf', '60b97650-e158-42b5-9ae6-0d0b2d060bee', '12ec9c46-a9d2-4e4a-a113-1150a4505912', 'book-component:12ec9c46-a9d2-4e4a-a113-1150a4505912', '4133e264-c381-4b17-afdb-1a09435433fa', 'book-component:4133e264-c381-4b17-afdb-1a09435433fa']",1
a94261ee-64ae-4d86-b184-f0acf17b0181,Peter Dubruel,[],[],[],"['a7170e47-e956-489f-9e6c-b94574fff32c', '6eb82ca2-2559-4294-8e09-4fd861fa41c4']",1
2e1936ac-c17c-4b65-855f-72d2ae555d14,Thomas De Vijlder,"['010601', '010603', '010604', '010605', '010606', '010607', '010608', '010609', '010610', '010611', '010699', '019999']",[],"['978c9582-b302-4fb3-b91a-4741971e625c', '81514f7d-7e25-4289-9462-f52877ec68a0']","['b2b02484-f20b-4af5-af5b-ca4b4f08578d', '804b4209-7430-4ed5-8eeb-85c1d7ba777a', '2dc312a2-b08e-43a0-93a1-d7c85cb9af20', '41bcf273-8111-4f9e-ac9f-6b6e13f7648a', 'da1029be-93c8-403d-b13f-bf3689af38cf', '65301693-9b79-42f6-972d-8652606955cb', '2c59c175-3104-4289-b0cd-a5a954d18a60', 'dda4b0ab-3921-455f-be5f-f90e21a189fd', 'ec4c9102-490c-4262-8e76-2ea0461c3cb7', 'ba604146-474b-4911-82f8-01559d6e609c', 'ed4681c3-a2c0-42df-a0f5-c29a8e92747c', '1f0f8a03-b223-47c8-9650-c0adffa1d645', '4507f408-7856-40a9-97a0-2bf131f44a51', '8530ade2-7a6a-495b-a565-3aa52f3c041f', '4ad32ebc-ae6f-409e-9159-e9598a0c5439']",1
133e1ebd-d13b-4ef4-983d-03354fc561cd,Ashwini Ketkar-Atre,[],[],[],"['a6acd1cc-6bc2-4aac-9de7-b71b2056c136', 'e8dceddd-9614-4a4a-89d4-95ea6583b389']",1
9327bf7b-edf0-48b4-9183-a07d33f1c46e,Sean M. McAllister,[],[],[],"['6162c1cd-44c1-4aaf-9a57-cfaae6f13989', 'd792cdcf-ecfc-400c-9782-19450b8ec19e']",1
3921e6f8-eb93-41bf-ab3f-003473139554,Petr Marvan,[],[],[],"['d7dd77ea-6f44-4ea4-a6a3-2d39ab5fe301', '5858401c-480f-4dcc-810b-665c87b76a0e']",1
46f975f8-1c38-4aea-a8ed-304bd47ef793,J.A. Melero,[],[],[],"['74831c38-dc14-441f-a3cb-c05f33a91560', 'aafb2f45-2834-4ef0-a389-58d367efc6cb']",1
7f6ccbef-903a-4f54-95ca-e221aa37a11e,B.S. Graham,[],[],[],"['74831c38-dc14-441f-a3cb-c05f33a91560', 'aafb2f45-2834-4ef0-a389-58d367efc6cb']",1
9d9b2af1-1997-4754-b8a7-78578bb21e95,David Viertl,[],[],[],"['141b2808-e5e0-49d9-8b8e-8aa91907be52', 'aa638e12-2c30-4e66-9a25-05ecc6d6c0d8']",1
16e5add8-9deb-45e8-9086-6162888dac58,Hannah Dewerchin,[],[],[],"['dccd1bf6-26ed-4b96-8c4a-6d09580fd279', '60b97650-e158-42b5-9ae6-0d0b2d060bee']",1
36ae4978-c610-485e-82b7-e7f908723574,Hans J. Nauwynck,[],[],[],"['0d7e2104-ccd4-471c-99bd-b26fa3deea70', '027e6748-4eca-4fa8-9193-e5181ef16e57']",1
b55a1d34-04b6-4d43-97d5-756c4a5bf261, Gallacher,[],[],[],"['e67a329c-fc9c-4980-87fc-84d053d2f1d4', 'cac32d9b-520a-46f7-9157-1599c51231b2']",1
38ec044f-1c54-4071-86a3-52076b60fb64,Jan Wouters,[],[],[],"['a5d97dd5-0f62-4c6a-9dcd-0eb8baf2c207', '8977681c-076b-432b-80de-484a49c503e5']",1
77454eac-10d8-45f9-a6ea-23f8bd602167,Floris Vanpachtenbeke,[],[],[],"['970c361d-5904-4d49-90f1-8fdaf929ea85', '60b97650-e158-42b5-9ae6-0d0b2d060bee']",1
d43600de-c370-429c-ab33-6d138bc28e2c,Robert Rallo,[],[],[],"['65ba7e97-e804-4b96-9cf7-417a0120c488', '3828308c-dcce-4ec7-957c-47de139724c2']",1
d43479e7-8c5a-49d1-b230-f2176a863bc6,L.G. Tomilova,[],[],[],"['21200418-e342-4991-b588-895e40a3c0d5', '8a5536a1-80ba-4853-8127-cc5693bbad38']",1
